date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1969-12-31,1969,132.62,132.62,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,2026-09-05,RETROSPECTIVE_INDEX_HISTORY,VERIFIED,OFFICIAL_PRELAUNCH_RECONSTRUCTION,false,true,true
1970-12-31,1970,147.08,147.08,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1971-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1971-12-31,1971,148.05,148.05,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1972-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1972-12-31,1972,199.93,199.93,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1973-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1973-12-31,1973,284.69,284.69,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1974-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1974-12-31,1974,251.96,251.96,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1975-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1975-12-31,1975,268.24,268.24,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1976-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1976-12-31,1976,326.28,326.28,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1977-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1977-12-31,1977,350.49,350.49,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1978-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1978-12-31,1978,364.04,364.04,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1979-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1979-12-31,1979,435.13,435.13,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1980-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1980-12-31,1980,449.01,449.01,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1981-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1981-12-31,1981,495.79,495.79,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1982-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1982-12-31,1982,511.52,511.52,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1983-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1983-12-31,1983,574.51,574.51,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1984-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1984-12-31,1984,735.45,735.45,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1985-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1985-12-31,1985,916.93,916.93,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1986-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1986-12-31,1986,1025.85,1025.85,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1987-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1987-12-31,1987,1557.46,1557.46,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1988-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1988-12-31,1988,1690.44,1690.44,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1989-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1989-12-31,1989,2364.33,2364.33,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1990-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1990-12-31,1990,1523.43,1523.43,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1991-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1991-12-31,1991,1638.06,1638.06,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1992-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1992-12-31,1992,1102.5,1102.5,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1993-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1993-12-31,1993,1250.06,1250.06,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1994-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1994-12-31,1994,1445.97,1445.97,指数点,Y,TOPIX_OFFICIAL_LOW,JPX(官方),OFFICIAL,,官方年度值,1995-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
