date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1996-07-31,1996-07,5567904,5567904,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1996-08-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1996-08-31,1996-08,5558623,5558623,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1996-09-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1996-09-30,1996-09,5546818,5546818,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1996-10-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1996-10-31,1996-10,5537575,5537575,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1996-11-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1996-11-30,1996-11,5543399,5543399,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1996-12-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1996-12-31,1996-12,5646899,5646899,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-01-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1997-01-31,1997-01,5622873,5622873,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-02-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1997-02-28,1997-02,5570659,5570659,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-03-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1997-03-31,1997-03,5624220,5624220,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-04-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1997-04-30,1997-04,5686081,5686081,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-05-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1997-05-31,1997-05,5678709,5678709,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-06-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1997-06-30,1997-06,5696622,5696622,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-07-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
1997-07-31,1997-07,5736651,5736651,亿日元,M,M2_OLD_AVG,BOJ,OFFICIAL,M2_OLD_1967_1999,regime内同比,1997-08-15,REALTIME_ASSUMED,CONSERVATIVE_PROXY,OFFICIAL_NO_REV_AUDIT,conditional,true,true
