date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1971-10-31,1971-10,30.200,30.200,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1971-11-30,1971-11,29.900,29.900,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1971-12-31,1971-12,29.900,29.900,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-01-31,1972-01,30.000,30.000,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-02-29,1972-02,30.100,30.100,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-03-31,1972-03,30.300,30.300,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-04-30,1972-04,30.700,30.700,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-05-31,1972-05,30.800,30.800,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-06-30,1972-06,30.900,30.900,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-07-31,1972-07,30.900,30.900,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-08-31,1972-08,31.100,31.100,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-09-30,1972-09,31.200,31.200,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-10-31,1972-10,31.500,31.500,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-11-30,1972-11,31.400,31.400,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
1972-12-31,1972-12,31.600,31.600,2025=100指数,M,CPI2025_ALL,总务省(e-Stat),OFFICIAL_CANONICAL,CPI2025BASE,linked level RETROSPECTIVE_REBASE,2026-08-21,RETROSPECTIVE_REBASE,VERIFIED,ARCHIVED_RELEASE_20260821,false,true,true
