date,period,value,value_raw,unit,freq,source,provider,source_type,definition_regime,note,value_available_date,vintage_type,release_rule_status,vintage_evidence,historical_realtime_eligible,post_vad_eligible,source_validity_eligible
1978-12-31,1978,452.6,452.6,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1979-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1979-12-31,1979,465.24,465.24,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1980-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1980-12-31,1980,497.96,497.96,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1981-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1981-12-31,1981,603.92,603.92,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1982-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1982-12-31,1982,593.72,593.72,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1983-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1983-12-31,1983,731.82,731.82,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1984-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1984-12-31,1984,913.37,913.37,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1985-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1985-12-31,1985,1058.35,1058.35,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1986-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1986-12-31,1986,1583.35,1583.35,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1987-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1987-12-31,1987,2258.56,2258.56,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1988-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1988-12-31,1988,2357.03,2357.03,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1989-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1989-12-31,1989,2884.8,2884.8,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1990-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1990-12-31,1990,2867.7,2867.7,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1991-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1991-12-31,1991,2028.85,2028.85,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1992-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1992-12-31,1992,1763.43,1763.43,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1993-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1993-12-31,1993,1698.67,1698.67,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1994-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1994-12-31,1994,1712.73,1712.73,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1995-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1995-12-31,1995,1585.87,1585.87,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1996-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1996-12-31,1996,1722.13,1722.13,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1997-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1997-12-31,1997,1560.28,1560.28,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1998-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1998-12-31,1998,1300.3,1300.3,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,1999-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
1999-12-31,1999,1722.2,1722.2,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2000-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2000-12-31,2000,1754.78,1754.78,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2001-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2001-12-31,2001,1440.97,1440.97,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2002-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2002-12-31,2002,1139.43,1139.43,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2003-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2003-12-31,2003,1105.59,1105.59,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2004-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2004-12-31,2004,1217.87,1217.87,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2005-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2005-12-31,2005,1663.75,1663.75,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2006-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2006-12-31,2006,1783.72,1783.72,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2007-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2007-12-31,2007,1816.97,1816.97,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2008-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2008-12-31,2008,1430.47,1430.47,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2009-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2009-12-31,2009,975.59,975.59,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2010-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2010-12-31,2010,998.9,998.9,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2011-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2011-12-31,2011,974.63,974.63,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2012-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2012-12-31,2012,872.42,872.42,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2013-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2013-12-31,2013,1302.29,1302.29,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2014-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2014-12-31,2014,1447.58,1447.58,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2015-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2015-12-31,2015,1691.29,1691.29,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2016-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2016-12-31,2016,1552.36,1552.36,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2017-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2017-12-31,2017,1831.93,1831.93,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2018-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2018-12-31,2018,1911.07,1911.07,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2019-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2019-12-31,2019,1747.2,1747.2,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2020-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2020-12-31,2020,1819.18,1819.18,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2021-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2021-12-31,2021,2118.87,2118.87,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2022-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2022-12-31,2022,2039.27,2039.27,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2023-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2023-12-31,2023,2430.3,2430.3,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2024-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2024-12-31,2024,2929.17,2929.17,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2025-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
2025-12-31,2025,3431.47,3431.47,指数点,Y,TOPIX_OFFICIAL_HIGH,JPX(官方),OFFICIAL,,官方年度值,2026-01-31,REALTIME_VERIFIED,VERIFIED,OFFICIAL_DAILY_DERIVABLE_NEXT_YEAR,true,true,true
