year,value,variable,country,unit,transform_id
2002,-0.8595986346606566,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2003,-0.5553018916229622,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2004,-0.6744907594765952,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2005,-0.6445196710794107,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2006,-0.36875957711024654,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2007,0.0,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2008,0.2203603083822001,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2009,1.7265650713275826,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2010,1.7501898523919333,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2011,1.4914474250036216,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
2012,2.129229578024202,credit_gdp_robustz,cn,robust_z,H3-PROXY_FLOW-cn-credit_gdp
