date,open,high,low,close,volume
2014-09-09,3330.760,3339.330,3309.670,3336.280,356171477.000
2014-09-10,3325.230,3341.440,3310.120,3337.430,347434440.000
2014-09-11,3336.050,3376.960,3314.720,3330.680,407011754.000
2014-09-12,3326.120,3361.660,3319.720,3361.660,343341195.000
2014-09-15,3359.110,3381.740,3349.350,3379.950,388103885.000
2014-09-16,3382.960,3387.250,3287.990,3289.850,521568292.000
2014-09-17,3294.430,3312.280,3266.780,3311.880,362325438.000
2014-09-18,3306.820,3332.270,3298.850,3329.810,327015800.000
2014-09-19,3330.950,3361.330,3323.060,3358.100,303741353.000
2014-09-22,3352.290,3352.290,3300.750,3308.430,312923863.000
2014-09-23,3308.470,3346.370,3308.400,3345.850,284887899.000
2014-09-24,3338.230,3397.440,3331.250,3396.850,383232885.000
2014-09-25,3409.000,3427.730,3384.080,3394.840,395197243.000
2014-09-26,3387.680,3404.140,3376.050,3403.220,314146388.000
2014-09-29,3413.260,3430.210,3411.420,3428.750,354699948.000
2014-09-30,3434.780,3447.760,3425.930,3444.720,332164677.000
2014-10-08,3456.950,3489.710,3438.890,3489.710,359292341.000
2014-10-09,3493.710,3504.710,3459.300,3499.160,427487169.000
2014-10-10,3487.590,3500.810,3465.020,3482.060,410092431.000
2014-10-13,3469.410,3474.910,3430.000,3474.640,367146898.000
2014-10-14,3469.840,3496.130,3446.510,3464.740,359727303.000
2014-10-15,3462.880,3483.750,3437.280,3483.460,358956534.000
2014-10-16,3464.320,3501.610,3442.780,3442.780,410819665.000
2014-10-17,3437.220,3451.960,3365.740,3419.320,368516713.000
2014-10-20,3426.850,3454.640,3422.270,3454.640,277345546.000
2014-10-21,3453.280,3462.510,3422.820,3425.040,288749981.000
2014-10-22,3425.150,3441.740,3391.430,3393.290,263761565.000
2014-10-23,3386.270,3398.390,3338.950,3348.920,284279717.000
2014-10-24,3350.260,3370.650,3340.660,3350.710,221861644.000
2014-10-27,3337.390,3352.830,3318.640,3351.830,221573993.000
2014-10-28,3358.670,3429.620,3358.670,3429.540,306559116.000
2014-10-29,3439.400,3489.180,3431.970,3477.860,438899416.000
2014-10-30,3477.160,3498.930,3468.480,3489.960,453626373.000
2014-10-31,3494.700,3512.220,3470.550,3510.720,486690764.000
2014-11-03,3517.900,3538.250,3513.570,3533.410,457400428.000
2014-11-04,3532.140,3538.930,3508.770,3523.300,467864631.000
2014-11-05,3524.350,3528.560,3503.040,3515.160,408257645.000
2014-11-06,3514.950,3531.940,3491.160,3531.780,354275514.000
2014-11-07,3535.470,3563.740,3496.510,3511.740,455639415.000
2014-11-10,3532.910,3566.400,3516.700,3566.400,444082745.000
2014-11-11,3577.060,3586.470,3468.610,3499.260,599545899.000
2014-11-12,3485.200,3552.150,3477.790,3552.150,365927154.000
2014-11-13,3553.320,3559.140,3500.590,3519.250,439761724.000
2014-11-14,3505.290,3517.210,3486.350,3514.630,330163457.000
2014-11-17,3539.460,3555.650,3504.860,3528.760,327326321.000
2014-11-18,3525.600,3536.610,3507.470,3519.920,303607980.000
2014-11-19,3517.770,3542.670,3514.680,3529.700,296184293.000
2014-11-20,3519.400,3534.410,3511.660,3526.770,264056790.000
2014-11-21,3526.680,3576.230,3525.840,3575.870,332633105.000
2014-11-24,3612.700,3657.750,3597.300,3641.000,552395744.000
2014-11-25,3642.810,3694.150,3636.610,3694.150,490377994.000
2014-11-26,3703.170,3730.730,3693.000,3730.460,520823581.000
2014-11-27,3744.360,3765.200,3724.670,3765.200,565652322.000
2014-11-28,3765.010,3801.680,3747.310,3801.610,688238308.000
2014-12-01,3812.670,3827.840,3772.880,3789.730,654746898.000
2014-12-02,3779.100,3892.880,3775.990,3879.900,626958970.000
2014-12-03,3890.630,3947.540,3860.050,3928.620,832094954.000
2014-12-04,3935.340,4051.750,3930.080,4051.310,790415824.000
2014-12-05,4080.580,4092.410,3897.060,4018.930,934376777.000
2014-12-08,4000.430,4131.520,3964.610,4115.810,844906214.000
2014-12-09,4095.750,4204.730,3911.170,3935.360,1095955248.000
2014-12-10,3937.740,4078.060,3897.300,4074.050,730237672.000
2014-12-11,4047.660,4120.010,4030.360,4078.680,702051335.000
2014-12-12,4080.390,4122.590,4072.850,4105.880,599542355.000
2014-12-15,4091.000,4160.420,4072.790,4153.420,603550980.000
2014-12-16,4157.180,4210.720,4144.000,4210.720,659364464.000
2014-12-17,4220.910,4235.500,4150.000,4225.940,762163709.000
2014-12-18,4221.190,4252.650,4196.690,4212.880,611141410.000
2014-12-19,4209.500,4221.760,4119.400,4217.020,724547088.000
2014-12-22,4221.000,4222.860,4104.390,4136.180,914697167.000
2014-12-23,4101.310,4159.290,4048.340,4055.340,598997277.000
2014-12-24,4066.310,4083.650,3982.430,4027.010,524663043.000
2014-12-25,4047.340,4126.020,4026.750,4125.630,519961090.000
2014-12-26,4131.610,4214.860,4123.720,4210.810,627319131.000
2014-12-29,4248.400,4253.180,4143.830,4186.360,705751269.000
2014-12-30,4178.880,4197.200,4128.920,4152.930,558092277.000
2014-12-31,4155.730,4222.190,4149.040,4219.000,560330664.000
2015-01-05,4243.090,4330.560,4218.600,4310.690,743101184.000
2015-01-06,4280.130,4348.270,4255.390,4338.930,705519610.000
2015-01-07,4322.460,4355.400,4299.120,4341.890,553145153.000
2015-01-08,4344.200,4351.560,4263.700,4277.760,527785309.000
2015-01-09,4264.040,4375.970,4253.510,4257.060,564661470.000
2015-01-12,4238.440,4254.430,4167.460,4209.380,455053535.000
2015-01-13,4204.240,4252.940,4202.850,4236.690,349753601.000
2015-01-14,4242.150,4260.340,4191.830,4220.660,355255784.000
2015-01-15,4219.930,4304.690,4211.030,4304.690,396275874.000
2015-01-16,4315.200,4365.770,4308.690,4349.650,476926987.000
2015-01-19,4158.210,4244.650,4064.530,4102.100,584057057.000
2015-01-20,4096.620,4197.630,4096.620,4196.970,525707242.000
2015-01-21,4218.970,4347.110,4215.300,4342.220,610217898.000
2015-01-22,4345.710,4390.160,4327.680,4385.060,535267762.000
2015-01-23,4397.300,4421.360,4347.060,4368.620,538873999.000
2015-01-26,4376.610,4436.850,4370.440,4435.870,490876278.000
2015-01-27,4443.050,4451.140,4350.410,4425.600,569662569.000
2015-01-28,4402.650,4437.590,4370.170,4383.220,462176312.000
2015-01-29,4335.370,4368.130,4315.310,4342.750,424497002.000
2015-01-30,4354.430,4372.580,4287.780,4287.840,406608538.000
2015-02-02,4218.590,4274.210,4203.900,4227.980,377278606.000
2015-02-03,4255.150,4318.580,4244.730,4317.460,388008849.000
2015-02-04,4326.770,4354.010,4288.920,4290.960,399052502.000
2015-02-05,4362.560,4363.660,4261.620,4261.620,475653155.000
2015-02-06,4246.730,4259.060,4160.420,4184.680,388740734.000
2015-02-09,4175.800,4220.650,4168.540,4192.660,319722430.000
2015-02-10,4190.520,4258.280,4186.520,4257.960,294515268.000
2015-02-11,4266.480,4307.680,4265.130,4300.680,294634795.000
2015-02-12,4303.290,4331.150,4285.810,4323.560,321011010.000
2015-02-13,4343.350,4405.300,4343.350,4376.230,419738398.000
2015-02-16,4384.130,4437.580,4383.460,4436.610,383140300.000
2015-02-17,4451.680,4476.740,4451.080,4468.300,370423737.000
2015-02-25,4478.620,4478.620,4421.310,4436.940,379291261.000
2015-02-26,4432.060,4514.120,4422.450,4512.460,459318232.000
2015-02-27,4512.460,4549.660,4509.320,4540.130,472914033.000
2015-03-02,4574.930,4608.110,4547.200,4607.940,578145473.000
2015-03-03,4589.020,4598.500,4534.210,4537.470,623282530.000
2015-03-04,4540.600,4590.230,4536.880,4589.900,501751740.000
2015-03-05,4580.060,4586.350,4546.280,4575.790,533199370.000
2015-03-06,4580.140,4593.330,4530.540,4535.460,472117550.000
2015-03-09,4508.980,4606.420,4480.800,4605.000,493659244.000
2015-03-10,4597.770,4649.960,4593.070,4624.650,469590983.000
2015-03-11,4628.550,4655.940,4610.880,4625.730,465307371.000
2015-03-12,4649.260,4664.260,4636.410,4661.810,542720831.000
2015-03-13,4674.080,4711.140,4673.970,4710.850,496765971.000
2015-03-16,4741.940,4841.610,4734.420,4841.610,638597215.000
2015-03-17,4872.130,4919.020,4851.130,4908.650,818511015.000
2015-03-18,4917.840,5012.060,4909.140,5012.040,850517680.000
2015-03-19,5016.050,5034.690,4979.340,5027.450,831452844.000
2015-03-20,5037.040,5097.510,5027.660,5089.960,797941921.000
2015-03-23,5123.680,5209.120,5123.680,5208.890,843901236.000
2015-03-24,5223.730,5238.980,5077.380,5231.420,1008766549.000
2015-03-25,5225.610,5275.580,5193.830,5241.520,837842876.000
2015-03-26,5217.510,5278.030,5166.460,5212.770,779374802.000
2015-03-27,5213.546,5270.222,5270.222,5256.351,631771426.000
2015-03-30,5279.640,5362.050,5279.640,5350.510,842313130.000
2015-03-31,5392.410,5408.910,5321.020,5335.490,858310565.000
2015-04-01,5340.980,5459.500,5337.010,5448.170,718695794.000
2015-04-02,5479.640,5509.470,5429.940,5509.210,781471307.000
2015-04-03,5485.500,5590.940,5465.770,5590.940,775683097.000
2015-04-07,5634.750,5711.900,5629.410,5711.520,891169823.000
2015-04-08,5734.900,5743.280,5591.370,5706.100,955298600.000
2015-04-09,5720.620,5721.470,5526.250,5660.240,905909829.000
2015-04-10,5640.910,5794.290,5613.880,5787.210,756240037.000
2015-04-13,5834.960,5915.080,5805.790,5901.750,899016538.000
2015-04-14,5912.490,5966.350,5854.550,5915.940,908983044.000
2015-04-15,5907.720,5908.620,5761.520,5764.910,902402634.000
2015-04-16,5711.430,5911.270,5670.330,5885.230,790990811.000
2015-04-17,5950.610,5993.940,5915.370,5958.140,1012463771.000
2015-04-20,5964.040,6023.320,5823.120,5852.960,1203155173.000
2015-04-21,5855.950,6023.450,5851.840,6023.420,925363833.000
2015-04-22,6059.880,6188.910,6059.880,6188.010,1023890992.000
2015-04-23,6219.510,6266.520,6152.630,6224.560,1023794932.000
2015-04-24,6152.290,6229.890,6092.320,6205.160,962348784.000
2015-04-27,6265.770,6325.650,6222.480,6300.920,995932169.000
2015-04-28,6308.110,6312.670,6112.330,6167.860,1081381344.000
2015-04-29,6147.270,6275.120,6118.840,6257.590,773121334.000
2015-04-30,6278.270,6333.420,6258.500,6258.610,786012213.000
2015-05-04,6270.570,6316.500,6197.550,6307.570,742165389.000
2015-05-05,6305.520,6305.840,6054.750,6086.060,855720619.000
2015-05-06,6112.610,6218.800,5978.900,6028.220,728150066.000
2015-05-07,5993.220,6020.870,5906.360,5912.670,603345945.000
2015-05-08,5973.490,6095.280,5942.440,6094.720,633655056.000
2015-05-11,6149.590,6324.470,6104.440,6324.110,785113496.000
2015-05-12,6347.780,6441.020,6312.800,6440.470,831551570.000
2015-05-13,6425.060,6509.210,6375.740,6450.710,834895456.000
2015-05-14,6455.590,6489.570,6399.500,6453.700,764393858.000
2015-05-15,6435.810,6448.340,6316.470,6384.320,728637297.000
2015-05-18,6359.580,6472.340,6342.710,6435.070,654189853.000
2015-05-19,6453.780,6629.010,6453.780,6623.790,728243695.000
2015-05-20,6659.260,6825.420,6659.260,6715.710,867365416.000
2015-05-21,6746.530,6904.410,6736.540,6903.760,796539665.000
2015-05-22,6997.620,7034.450,6888.310,7026.530,1059852432.000
2015-05-25,6989.300,7203.360,6965.410,7202.850,1072296184.000
2015-05-26,7255.980,7410.270,7196.540,7409.930,1120764432.000
2015-05-27,7443.120,7481.770,7294.830,7451.340,1096180748.000
2015-05-28,7451.540,7528.690,6990.270,6993.600,1265873016.000
2015-05-29,6984.650,7168.100,6708.680,7047.310,987291217.000
2015-06-01,7098.980,7402.930,7086.050,7402.480,925140358.000
2015-06-02,7451.600,7624.800,7408.790,7624.020,987048560.000
2015-06-03,7665.330,7691.430,7468.330,7643.010,988787299.000
2015-06-04,7650.890,7679.390,7189.750,7655.220,1046225616.000
2015-06-05,7763.040,7823.480,7576.570,7748.370,1187384644.000
2015-06-08,7766.500,7778.890,7610.080,7755.740,1245234229.000
2015-06-09,7756.000,7796.600,7629.380,7731.520,1052644384.000
2015-06-10,7667.530,7897.110,7600.200,7813.590,927375811.000
2015-06-11,7814.780,7892.230,7767.810,7891.570,890811999.000
2015-06-12,7927.390,8017.380,7897.000,7984.430,982368061.000
2015-06-15,8012.070,8018.940,7811.420,7830.240,1016522985.000
2015-06-16,7740.050,7748.180,7480.390,7549.980,881299368.000
2015-06-17,7545.870,7709.650,7334.110,7686.790,826625752.000
2015-06-18,7662.700,7702.750,7404.790,7411.900,775874171.000
2015-06-19,7252.270,7331.230,6939.900,6943.040,723184040.000
2015-06-23,6927.050,7049.030,6572.390,7048.740,746299065.000
2015-06-24,7102.390,7196.050,6989.820,7195.770,851911248.000
2015-06-25,7224.900,7237.390,6855.780,6932.390,881367944.000
2015-06-26,6711.650,6746.020,6331.780,6377.070,820381276.000
2015-06-29,6513.030,6519.880,5874.540,6044.150,987313582.000
2015-06-30,5927.900,6379.310,5693.210,6374.830,1058231157.000
2015-07-01,6294.820,6482.670,6019.170,6038.690,894228340.000
2015-07-02,6033.600,6064.560,5638.610,5725.830,868528757.000
2015-07-03,5535.230,5780.630,5294.280,5390.680,831610802.000
2015-07-06,5789.070,5789.070,5175.200,5353.860,1183551211.000
2015-07-07,5171.220,5230.360,5022.710,5145.510,908788008.000
2015-07-08,4859.060,4968.290,4832.770,4900.420,976909982.000
2015-07-09,4829.350,5166.030,4789.570,5144.130,808730791.000
2015-07-10,5211.380,5434.990,5188.120,5386.220,705816267.000
2015-07-13,5505.610,5643.350,5448.410,5598.640,831802070.000
2015-07-14,5649.460,5770.790,5549.790,5610.200,904327840.000
2015-07-15,5592.370,5614.120,5324.390,5375.380,911221570.000
2015-07-16,5293.440,5540.960,5168.300,5437.810,778512411.000
2015-07-17,5471.020,5733.790,5460.790,5691.550,754058818.000
2015-07-20,5718.520,5846.090,5658.380,5768.490,860845339.000
2015-07-21,5704.650,5876.190,5656.370,5830.520,779773615.000
2015-07-22,5821.590,5892.750,5739.410,5869.740,820418101.000
2015-07-23,5876.390,6044.360,5855.040,6026.950,890722917.000
2015-07-24,6038.910,6121.440,5897.020,5940.260,981101487.000
2015-07-27,5822.250,5956.150,5476.940,5478.880,880280512.000
2015-07-28,5243.980,5543.410,5150.570,5375.720,899885159.000
2015-07-29,5438.960,5591.850,5280.030,5590.310,698831465.000
2015-07-30,5566.200,5671.850,5412.870,5433.400,721392484.000
2015-07-31,5359.030,5485.030,5314.000,5380.010,555455644.000
2015-08-03,5302.480,5353.510,5178.120,5270.290,578457017.000
2015-08-04,5269.300,5507.720,5250.390,5507.630,589659302.000
2015-08-05,5502.360,5568.000,5398.500,5433.980,605124871.000
2015-08-06,5325.870,5470.490,5310.250,5400.550,450834696.000
2015-08-07,5451.420,5555.910,5443.840,5547.110,564233297.000
2015-08-10,5609.370,5838.960,5592.020,5811.700,782294626.000
2015-08-11,5816.040,5893.690,5776.740,5822.530,850301871.000
2015-08-12,5762.850,5850.970,5747.140,5748.500,693560719.000
2015-08-13,5726.110,5871.540,5681.570,5871.150,684577935.000
2015-08-14,5911.730,5960.020,5860.810,5898.580,761903974.000
2015-08-17,5878.680,5965.400,5828.900,5963.360,756474911.000
2015-08-18,5973.560,5984.870,5547.490,5561.440,894737007.000
2015-08-19,5400.270,5702.880,5279.700,5674.280,774958507.000
2015-08-20,5616.970,5691.620,5490.650,5490.650,647496542.000
2015-08-21,5397.410,5465.020,5199.230,5215.020,606465740.000
2015-08-24,4994.260,5017.410,4781.260,4788.040,511214008.000
2015-08-25,4463.340,4607.510,4423.780,4442.480,550842513.000
2015-08-26,4444.940,4611.550,4257.860,4334.140,759717788.000
2015-08-27,4415.820,4531.390,4282.040,4530.140,642461142.000
2015-08-28,4592.710,4770.000,4563.530,4764.940,726645060.000
2015-08-31,4724.860,4724.860,4590.200,4684.960,638431295.000
2015-09-01,4608.460,4608.460,4425.960,4529.780,658320808.000
2015-09-02,4325.370,4589.500,4317.280,4466.570,674838723.000
2015-09-07,4484.150,4598.500,4394.090,4421.330,505285479.000
2015-09-08,4386.450,4582.810,4333.480,4575.430,433422015.000
2015-09-09,4599.050,4731.520,4581.770,4701.480,655781756.000
2015-09-10,4627.710,4710.370,4609.950,4637.700,474337929.000
2015-09-11,4626.670,4689.820,4595.660,4657.690,395331580.000
2015-09-14,4685.400,4696.700,4379.270,4450.350,562348692.000
2015-09-15,4334.630,4401.950,4227.990,4245.270,429534659.000
2015-09-16,4248.880,4521.190,4233.030,4490.130,487230061.000
2015-09-17,4472.700,4589.460,4407.810,4407.810,564372188.000
2015-09-18,4434.210,4477.200,4392.670,4449.180,378383167.000
2015-09-21,4400.640,4573.520,4385.990,4570.030,444776070.000
2015-09-22,4577.650,4652.100,4556.810,4604.730,513967306.000
2015-09-23,4530.510,4591.790,4499.820,4533.300,446842310.000
2015-09-24,4551.960,4595.910,4528.270,4581.450,414664058.000
2015-09-25,4560.830,4588.700,4428.440,4463.490,440581246.000
2015-09-28,4461.400,4523.710,4401.880,4521.850,305488793.000
2015-09-29,4451.050,4490.430,4410.860,4440.560,323021439.000
2015-09-30,4462.000,4488.280,4426.410,4460.100,277621384.000
2015-10-08,4610.880,4655.810,4578.300,4615.690,440459178.000
2015-10-09,4617.300,4698.900,4605.930,4681.410,453132155.000
2015-10-12,4702.200,4899.900,4698.980,4852.990,690916632.000
2015-10-13,4816.520,4896.840,4802.780,4886.250,562416315.000
2015-10-14,4865.360,4907.030,4821.460,4829.100,563629242.000
2015-10-15,4813.270,4962.720,4813.060,4962.580,599243384.000
2015-10-16,4995.110,5040.120,4944.690,5036.520,718841314.000
2015-10-19,5053.710,5084.630,4977.960,5036.650,700302954.000
2015-10-20,5026.780,5114.450,5005.080,5114.450,622435762.000
2015-10-21,5115.550,5137.620,4830.080,4875.250,847325908.000
2015-10-22,4857.920,5015.590,4850.070,5009.160,625061400.000
2015-10-23,5038.220,5137.150,5017.560,5118.840,698806687.000
2015-10-26,5179.940,5193.790,5095.010,5151.290,726820659.000
2015-10-27,5113.870,5194.160,4971.610,5174.620,665724813.000
2015-10-28,5143.390,5195.340,5048.590,5065.550,607988774.000
2015-10-29,5094.300,5144.200,5037.450,5096.520,496047870.000
2015-10-30,5087.120,5153.800,5023.300,5090.640,516429618.000
2015-11-02,4999.050,5114.810,4981.720,4989.700,480089809.000
2015-11-03,5001.460,5031.900,4948.390,4978.490,394638586.000
2015-11-04,4999.040,5221.360,4999.040,5221.360,646921474.000
2015-11-05,5227.660,5345.910,5222.010,5274.370,943941645.000
2015-11-06,5271.790,5410.400,5270.920,5401.920,774809241.000
2015-11-09,5388.920,5517.940,5375.890,5481.530,889177804.000
2015-11-10,5447.240,5534.160,5433.370,5498.480,796871762.000
2015-11-11,5498.060,5556.440,5467.580,5551.080,711923513.000
2015-11-12,5567.670,5574.820,5475.640,5533.360,723704118.000
2015-11-13,5475.370,5520.330,5398.220,5445.360,672793476.000
2015-11-16,5349.130,5526.620,5344.580,5526.140,544380630.000
2015-11-17,5573.910,5626.600,5486.370,5497.870,757100614.000
2015-11-18,5501.220,5527.930,5405.910,5419.620,578989330.000
2015-11-19,5434.810,5542.650,5425.020,5542.250,518904865.000
2015-11-20,5555.430,5613.650,5540.100,5592.710,650317568.000
2015-11-23,5596.920,5642.680,5535.550,5554.990,652554041.000
2015-11-24,5546.480,5587.880,5483.060,5587.510,508457843.000
2015-11-25,5585.430,5669.070,5578.730,5668.740,573594131.000
2015-11-26,5692.130,5703.260,5627.650,5636.340,630238659.000
2015-11-27,5606.260,5618.210,5268.110,5306.070,692294128.000
2015-11-30,5306.750,5363.230,5093.790,5330.910,599009694.000
2015-12-01,5325.230,5400.390,5289.350,5345.860,498413854.000
2015-12-02,5335.140,5404.530,5244.840,5402.580,541809414.000
2015-12-03,5397.420,5497.220,5394.990,5496.620,509783620.000
2015-12-04,5466.670,5500.760,5409.760,5439.650,494389109.000
2015-12-07,5448.920,5493.100,5415.020,5488.940,432943606.000
2015-12-08,5461.220,5461.220,5377.240,5385.930,463267358.000
2015-12-09,5364.560,5419.570,5350.640,5384.630,407651420.000
2015-12-10,5381.190,5431.960,5359.120,5371.410,408224437.000
2015-12-11,5349.120,5376.280,5305.230,5335.840,367037256.000
2015-12-14,5284.550,5456.950,5277.610,5456.510,423002424.000
2015-12-15,5458.000,5505.550,5456.540,5484.630,421881735.000
2015-12-16,5501.340,5536.470,5487.260,5503.520,421467438.000
2015-12-17,5537.950,5635.260,5537.950,5635.120,603484342.000
2015-12-18,5632.990,5670.170,5608.740,5633.020,567628273.000
2015-12-21,5622.840,5731.730,5619.480,5722.030,589984223.000
2015-12-22,5733.230,5760.520,5692.410,5760.290,542063475.000
2015-12-23,5762.750,5788.640,5702.420,5711.290,598689201.000
2015-12-24,5697.330,5711.290,5607.670,5685.580,451130679.000
2015-12-25,5692.000,5729.410,5680.420,5716.560,404297409.000
2015-12-28,5732.990,5744.100,5576.040,5576.040,536046706.000
2015-12-29,5567.890,5631.840,5535.130,5631.470,388042864.000
2015-12-30,5638.660,5670.520,5609.000,5670.350,410883867.000
2015-12-31,5669.190,5683.650,5592.020,5592.640,390388343.000
2016-01-04,5585.080,5586.900,5156.690,5157.980,380269294.000
2016-01-05,4943.770,5186.410,4927.810,5101.970,549496015.000
2016-01-06,5118.370,5220.120,5086.380,5219.810,481736298.000
2016-01-07,5125.780,5125.780,4801.310,4809.710,138351715.000
2016-01-08,4919.260,4969.670,4649.650,4874.650,556961291.000
2016-01-11,4773.980,4831.730,4571.970,4571.970,522768689.000
2016-01-12,4577.600,4631.530,4495.530,4583.360,416364784.000
2016-01-13,4611.390,4646.610,4446.670,4446.670,393191082.000
2016-01-14,4311.830,4586.470,4307.320,4578.460,431253235.000
2016-01-15,4544.460,4583.620,4393.700,4420.990,409530687.000
2016-01-18,4335.530,4526.780,4333.790,4478.990,349268196.000
2016-01-19,4473.890,4640.150,4460.140,4634.160,426516776.000
2016-01-20,4604.960,4658.880,4548.460,4583.390,434742064.000
2016-01-21,4513.890,4625.180,4414.230,4414.230,388719773.000
2016-01-22,4462.950,4498.520,4354.610,4474.630,326952266.000
2016-01-25,4506.000,4548.310,4469.870,4514.420,308625878.000
2016-01-26,4463.500,4473.550,4197.150,4204.880,414229859.000
2016-01-27,4217.000,4231.820,3993.110,4169.190,426320148.000
2016-01-28,4121.170,4169.690,3997.540,4013.120,330263769.000
2016-01-29,4005.650,4187.460,3996.010,4154.910,357826929.000
2016-02-01,4143.350,4162.610,4040.620,4097.080,301337622.000
2016-02-02,4098.840,4229.460,4098.840,4218.690,317642453.000
2016-02-03,4171.310,4238.750,4143.540,4224.520,298079433.000
2016-02-04,4239.910,4318.150,4239.910,4299.540,340899288.000
2016-02-05,4303.760,4315.640,4259.970,4261.110,278454959.000
2016-02-15,4131.590,4275.750,4129.360,4252.900,258285480.000
2016-02-16,4274.070,4420.940,4274.070,4412.030,387626765.000
2016-02-17,4406.930,4469.990,4387.260,4465.170,437152073.000
2016-02-18,4491.840,4510.860,4445.220,4453.400,442974882.000
2016-02-19,4440.520,4489.520,4425.490,4466.160,343337174.000
2016-02-22,4518.580,4566.980,4500.020,4561.690,456868464.000
2016-02-23,4561.780,4568.820,4473.210,4528.730,416084395.000
2016-02-24,4509.370,4557.520,4456.580,4550.350,424679078.000
2016-02-25,4540.580,4540.610,4210.430,4227.460,527042777.000
2016-02-26,4258.150,4278.610,4158.830,4241.590,388031989.000
2016-02-29,4220.940,4220.990,3998.710,4056.610,406386641.000
2016-03-01,4059.910,4167.450,4012.130,4140.270,386763830.000
2016-03-02,4136.880,4336.520,4136.360,4330.470,528810359.000
2016-03-03,4330.510,4397.290,4321.140,4341.000,564389572.000
2016-03-04,4322.010,4351.110,4209.610,4280.620,561842761.000
2016-03-07,4314.120,4373.220,4301.120,4343.780,407954882.000
2016-03-08,4338.120,4361.700,4190.420,4361.630,455440174.000
2016-03-09,4265.540,4314.580,4235.090,4283.770,355452899.000
2016-03-10,4274.460,4304.380,4205.850,4207.430,282772319.000
2016-03-11,4166.650,4224.130,4148.730,4203.890,247904029.000
2016-03-14,4243.530,4366.070,4243.320,4317.670,391793035.000
2016-03-15,4307.040,4322.790,4262.340,4303.370,326928122.000
2016-03-16,4316.660,4332.680,4269.270,4287.420,336997801.000
2016-03-17,4300.750,4412.900,4289.560,4392.540,423554893.000
2016-03-18,4411.650,4536.890,4407.190,4514.160,617682964.000
2016-03-21,4564.140,4631.830,4557.460,4631.230,675802454.000
2016-03-22,4596.690,4644.950,4575.150,4610.200,537528643.000
2016-03-23,4595.530,4643.450,4579.910,4643.030,453842677.000
2016-03-24,4603.390,4645.230,4564.170,4570.480,494933517.000
2016-03-25,4560.220,4607.360,4548.810,4600.650,375107595.000
2016-03-28,4622.250,4659.560,4554.890,4568.760,430428548.000
2016-03-29,4563.940,4571.940,4467.170,4496.180,378647373.000
2016-03-30,4534.300,4641.470,4534.300,4641.470,430163988.000
2016-03-31,4661.100,4689.750,4635.620,4650.480,459469999.000
2016-04-01,4634.780,4650.100,4560.760,4639.560,411219923.000
2016-04-05,4636.620,4745.400,4626.190,4738.230,506969420.000
2016-04-06,4718.460,4757.590,4703.210,4749.750,481512840.000
2016-04-07,4762.480,4770.340,4677.820,4677.990,471934689.000
2016-04-08,4641.500,4656.760,4590.120,4640.200,398107274.000
2016-04-11,4680.420,4749.320,4680.420,4725.520,453315120.000
2016-04-12,4720.710,4730.740,4654.310,4698.080,386951477.000
2016-04-13,4724.970,4816.350,4724.970,4763.060,606668323.000
2016-04-14,4786.990,4802.440,4751.440,4802.240,436631407.000
2016-04-15,4805.430,4813.770,4775.070,4799.420,396780637.000
2016-04-18,4768.420,4768.420,4709.070,4732.400,381065919.000
2016-04-19,4754.160,4766.630,4718.330,4748.910,335874156.000
2016-04-20,4761.030,4768.380,4493.230,4585.190,572422949.000
2016-04-21,4559.770,4613.950,4537.220,4541.680,393091924.000
2016-04-22,4510.830,4573.460,4502.360,4573.180,299097447.000
2016-04-25,4557.710,4566.050,4500.380,4552.140,271062574.000
2016-04-26,4546.950,4595.620,4537.050,4595.400,262024445.000
2016-04-27,4600.230,4623.830,4572.660,4579.560,291051520.000
2016-04-28,4580.440,4587.850,4504.120,4568.660,300101882.000
2016-04-29,4550.840,4587.610,4544.330,4564.670,242466044.000
2016-05-03,4566.710,4677.570,4549.670,4677.330,363515860.000
2016-05-04,4661.310,4704.640,4655.270,4676.390,357973875.000
2016-05-05,4668.440,4699.840,4654.630,4696.780,309988630.000
2016-05-06,4698.310,4709.040,4537.490,4537.640,449745638.000
2016-05-09,4500.470,4500.470,4372.870,4391.480,369743439.000
2016-05-10,4376.960,4408.820,4365.400,4387.490,248489905.000
2016-05-11,4408.770,4424.680,4357.460,4377.840,279984051.000
2016-05-12,4327.430,4379.580,4271.860,4378.540,283125904.000
2016-05-13,4364.520,4409.320,4342.080,4363.050,248617791.000
2016-05-16,4349.200,4421.170,4330.830,4420.870,255365457.000
2016-05-17,4421.920,4448.500,4388.260,4411.970,292403028.000
2016-05-18,4380.250,4380.280,4281.040,4325.800,307390089.000
2016-05-19,4319.210,4382.690,4318.960,4337.450,259359540.000
2016-05-20,4307.440,4374.430,4294.080,4374.190,250295351.000
2016-05-23,4379.840,4422.090,4379.760,4418.140,279757920.000
2016-05-24,4411.070,4411.130,4352.940,4377.670,259104959.000
2016-05-25,4403.590,4421.660,4352.060,4366.370,246855017.000
2016-05-26,4358.410,4381.420,4292.610,4381.210,271129133.000
2016-05-27,4371.650,4402.920,4359.840,4378.090,259709988.000
2016-05-30,4359.690,4394.400,4325.350,4368.690,236136356.000
2016-05-31,4372.310,4532.850,4372.310,4532.850,457071314.000
2016-06-01,4538.420,4572.750,4534.340,4545.760,440197917.000
2016-06-02,4540.290,4574.870,4536.580,4574.870,377779867.000
