decision_month,afre_yoy,delta_pmi,ey,eyg,fr007_p90,fr007_vol,loans_12m,m1_m2_gap,pmi_gap,term_spread
2011-01,,-1.3000000000000043,6.65335994677312,2.6346599467731204,8.18,2.4550735862504736,79450.0,1.5,3.8999999999999986,0.7559
2011-02,,-1.0,6.472491909385114,2.5410919093851136,6.1625,1.3121071757545826,75779.0,-3.5999999999999996,2.8999999999999986,0.6821000000000002
2011-03,,-0.6999999999999957,6.657789613848203,2.7457896138482027,2.94568,0.36555479991258555,74157.0,-1.1999999999999993,2.200000000000003,0.7323999999999997
2011-04,,1.1999999999999957,7.062146892655367,3.1908468926553666,3.8731600000000004,0.7248979751080764,75844.0,-1.6000000000000014,3.3999999999999986,0.7733000000000003
2011-05,,-0.5,7.490636704119851,3.6595367041198505,4.71,0.8641317999119392,75534.0,-2.4000000000000004,2.8999999999999986,0.6486000000000001
2011-06,,-0.8999999999999986,7.4460163812360385,3.5603163812360386,8.6,1.9447154492550907,74557.0,-2.4000000000000004,2.0,0.4137999999999997
2011-07,,-1.1000000000000014,7.587253414264037,3.539553414264037,6.28,0.8548696921029489,74869.0,-2.8000000000000007,0.8999999999999986,0.3234999999999997
2011-08,,-0.19999999999999574,8.340283569641368,4.235283569641368,5.0,0.8091695735352251,74458.0,-3.0999999999999996,0.7000000000000028,0.21270000000000033
2011-09,,0.19999999999999574,8.98472596585804,5.12422596585804,4.8654,0.5954305429487057,74496.0,-2.3000000000000007,0.8999999999999986,0.18900000000000006
2011-10,,0.30000000000000426,8.9126559714795,5.1519559714795005,4.88,0.662003133100814,73185.0,-4.1899999999999995,1.2000000000000028,0.3405
2011-11,,-0.8000000000000043,9.398496240601503,5.789396240601503,4.319,0.3540973333306274,73176.0,-4.5,0.3999999999999986,0.6238000000000001
2011-12,,-1.3999999999999986,9.746588693957115,6.316288693957115,4.712000000000001,0.6901616076509361,73116.0,-4.8999999999999995,-1.0,0.6149999999999998
2012-01,,1.2999999999999972,9.242144177449168,5.835744177449168,6.442,1.1951447360355687,74715.0,-5.699999999999999,0.29999999999999716,0.5658000000000003
2012-02,,0.20000000000000284,8.81057268722467,5.276572687224671,5.21,0.7032544280834979,71833.0,-9.3,0.5,0.5185999999999997
2012-03,,0.5,9.319664492078285,5.814264492078285,3.4845,0.23338547698132558,73563.0,-8.7,1.0,0.6467
2012-04,,2.1000000000000014,8.904719501335707,5.365819501335707,3.985,0.1599342291289104,76883.42,-9.0,3.1000000000000014,0.6339000000000001
2012-05,,0.19999999999999574,9.22509225092251,5.880792250922509,3.8165999999999998,0.5612835315526439,76271.21,-9.700000000000001,3.299999999999997,0.9312
2012-06,,-2.8999999999999986,9.803921568627452,6.478621568627451,4.24476,0.7583808174761474,78687.53,-9.7,0.3999999999999986,0.9743999999999997
2012-07,,-0.19999999999999574,10.090817356205852,6.799317356205852,4.024,0.31273033499205416,81546.7,-8.899999999999999,0.20000000000000284,0.9206000000000003
2012-08,,-0.10000000000000142,10.559662090813093,7.166862090813094,3.78856,0.19854773840786366,82031.91,-9.3,0.10000000000000142,0.5299
2012-09,,-0.8999999999999986,10.330578512396695,6.873078512396695,4.453,0.5493143138208044,83587.36,-9.0,-0.7999999999999972,0.5284
2012-10,,0.5999999999999943,10.570824524312895,6.996924524312895,3.7889999999999997,0.43316974529079716,85120.59,-7.500000000000001,-0.20000000000000284,0.5495999999999999
2012-11,,0.4000000000000057,10.905125408942203,7.371925408942203,3.39125,0.18859598409417477,84306.3,-8.0,0.20000000000000284,0.5057999999999998
2012-12,,0.3999999999999986,9.532888465204957,5.959088465204957,4.0,0.49902105213727255,83897.67,-8.4,0.6000000000000014,0.5148999999999999
2013-01,,0.0,9.00900900900901,5.40360900900901,3.5100000000000007,0.3421542223663431,82037.75,-7.300000000000001,0.6000000000000014,0.5493000000000001
2013-02,,-0.20000000000000284,9.165902841429881,5.570202841429881,4.1482399999999995,0.47395302052182836,85377.75,-0.5999999999999996,0.3999999999999986,0.5189999999999997
2013-03,,-0.29999999999999716,9.900990099009901,6.361790099009901,3.39,0.47952357804884,84470.75,-5.699999999999999,0.10000000000000142,0.5047000000000001
2013-04,,0.7999999999999972,10.256410256410257,6.825110256410257,3.9019999999999992,0.565682726203608,84981.33,-3.799999999999999,0.8999999999999986,0.4647999999999999
2013-05,,-0.29999999999999716,9.950248756218905,6.510348756218905,4.244,0.6007755992099385,86086.54,-4.200000000000001,0.6000000000000014,0.3945000000000003
2013-06,,0.19999999999999574,11.520737327188941,8.00823732718894,8.156,1.4893744516775966,84848.22,-4.5,0.7999999999999972,0.29330000000000034
2013-07,,-0.6999999999999957,11.415525114155251,7.694125114155251,5.076,0.5745400325580957,84278.05,-4.9,0.10000000000000142,0.1844999999999999
2013-08,,0.19999999999999574,11.415525114155251,7.380125114155251,4.3950000000000005,0.2724285273440036,85873.84,-4.800000000000001,0.29999999999999716,0.23459999999999992
2013-09,,0.7000000000000028,11.086474501108649,7.091074501108649,4.2,0.2777452837026177,85962.39,-4.799999999999999,1.0,0.22140000000000004
2013-10,,0.10000000000000142,11.574074074074073,7.3934740740740725,5.01,0.646684417779515,87606.16,-5.299999999999999,1.1000000000000014,0.2017000000000002
2013-11,,0.29999999999999716,11.248593925759279,6.8873939257592784,4.96,0.5128834454059017,87612.45,-5.4,1.3999999999999986,0.19500000000000028
2013-12,,0.0,11.60092807424594,7.049128074245941,6.503000000000002,1.1470994054551988,88638.08,-4.799999999999999,1.3999999999999986,0.2140000000000004
2014-01,,-0.3999999999999986,12.195121951219512,7.693221951219512,5.297,0.598885224949103,88917.0,-4.299999999999999,1.0,0.6839
2014-02,,-0.5,12.210012210012211,7.782412210012211,5.27,0.8443481561675428,91386.0,-12.0,0.5,0.8877000000000002
2014-03,,-0.29999999999999716,12.330456226880395,7.830056226880395,4.17,0.7481666481027693,91634.0,-6.4,0.20000000000000284,1.0949
2014-04,,0.09999999999999432,12.56281407035176,8.26261407035176,4.176,0.5384605746720835,91506.0,-6.699999999999999,0.29999999999999716,0.5762
2014-05,,0.10000000000000142,12.468827930174564,8.397427930174565,3.42,0.14532911237863494,91328.0,-7.699999999999999,0.3999999999999986,0.40039999999999987
2014-06,,0.3999999999999986,12.269938650306749,8.20873865030675,3.6200000000000006,0.24682073187682296,93342.0,-7.7,0.7999999999999972,0.4581000000000004
2014-07,,0.20000000000000284,11.467889908256879,7.202389908256879,4.098,0.2541443055888546,95507.0,-5.799999999999999,1.0,0.39170000000000016
2014-08,,0.7000000000000028,11.83431952662722,7.59821952662722,3.79,0.179321472434816,92362.0,-6.8,1.7000000000000028,0.3329000000000004
2014-09,,-0.6000000000000014,11.441647597254004,7.459247597254004,3.4480000000000004,0.16501839357008122,92259.0,-7.1000000000000005,1.1000000000000014,0.17070000000000007
2014-10,,0.0,11.37656427758817,7.620664277588169,3.25,0.09850342114164452,92961.0,-8.100000000000001,1.1000000000000014,0.3582000000000001
2014-11,,-0.30000000000000426,10.17293997965412,6.6480399796541185,3.5,0.13046475628145307,93384.0,-9.399999999999999,0.7999999999999972,0.36050000000000004
2014-12,,-0.5,7.849293563579278,4.227393563579278,5.4,0.819713192756739,95665.0,-9.100000000000001,0.29999999999999716,0.3137000000000003
2015-01,,-0.19999999999999574,8.025682182985554,4.523782182985554,4.15,0.2692953768633988,97813.0,-9.0,0.10000000000000142,0.3466
2015-02,14.3,-0.30000000000000426,7.8064012490242,4.4319012490242,4.8149999999999995,0.17348270807201516,99330.88398,-0.20000000000000107,-0.20000000000000284,0.29590000000000005
2015-03,14.3,0.10000000000000142,6.915629322268326,3.267329322268326,4.8092999999999995,0.3811946049458555,104319.86552,-6.9,-0.10000000000000142,0.3832
2015-04,13.1,0.20000000000000284,6.031363088057902,2.6810630880579023,3.42,0.38777079631683253,103742.727516,-8.7,0.10000000000000142,0.40239999999999965
2015-05,13.1,0.0,6.119951040391677,2.524551040391677,2.4370000000000003,0.20685046187752978,104042.787903,-6.3999999999999995,0.10000000000000142,1.1497000000000002
2015-06,13.1,0.10000000000000142,6.207324643078834,2.6097246430788337,2.87,0.34077747522253815,103844.969717,-6.1000000000000005,0.20000000000000284,1.2546
2015-07,12.0,0.0,7.23589001447178,3.7606900144717796,2.774,0.13303837599041113,106291.528517,-7.500000000000001,0.20000000000000284,0.9045000000000001
2015-08,12.0,-0.20000000000000284,8.554319931565441,5.229119931565441,2.56,0.0742902928991912,108329.997452,-6.700000000000001,0.0,0.7183000000000002
2015-09,12.0,-0.29999999999999716,8.9126559714795,5.6764559714795,2.45,0.04407785320154717,109060.917069,-4.0,-0.29999999999999716,0.5647000000000002
2015-10,12.5,0.09999999999999432,8.038585209003216,4.978585209003215,2.4130000000000003,0.04002041962458802,110906.161929,-1.6999999999999993,-0.20000000000000284,0.512
2015-11,12.5,0.0,8.058017727639001,5.017617727639001,2.35,0.024591907302238834,110996.917594,0.5,-0.20000000000000284,0.32540000000000013
2015-12,12.5,-0.19999999999999574,7.686395080707149,4.8651950807071485,2.482,0.047240031259088794,111342.820024,2.0,-0.3999999999999986,0.39769999999999994
2016-01,12.5,0.10000000000000142,9.551098376313275,6.709198376313275,2.482,0.051605793228443324,112692.903255,1.8999999999999986,-0.29999999999999716,0.3647
2016-02,13.1,-0.30000000000000426,9.746588693957115,6.896388693957115,2.42,0.05493906309352914,123355.08949500001,4.600000000000001,-0.6000000000000014,0.43420000000000014
2016-03,12.7,-0.3999999999999986,8.741258741258742,5.899358741258742,2.4,0.04848698941254751,120023.550264,4.099999999999998,-1.0,0.6570999999999998
2016-04,13.4,1.2000000000000028,8.8339222614841,5.942622261484099,2.5549999999999997,0.09559807460624434,123279.25006800001,8.700000000000001,0.20000000000000284,0.4529000000000001
2016-05,13.1,-0.10000000000000142,8.802816901408452,5.817716901408452,2.5,0.05266244708835068,120876.2424,10.099999999999998,0.10000000000000142,0.5213000000000001
2016-06,12.6,0.0,8.795074758135446,5.953974758135446,2.45,0.09339878657313133,121740.328274,11.899999999999999,0.10000000000000142,0.35420000000000007
2016-07,12.4,-0.10000000000000142,8.547008547008547,5.770208547008547,2.6,0.082902696837058,121641.876984,12.8,0.0,0.41400000000000015
2016-08,12.2,-0.10000000000000142,8.090614886731393,5.348114886731393,2.6,0.08390894745169074,120301.631206,15.2,-0.10000000000000142,0.5032000000000001
2016-09,12.3,0.5,8.29875518672199,5.572955186721991,2.7,0.15389235569987605,120514.907795,13.9,0.3999999999999986,0.4649000000000001
2016-10,12.5,0.0,8.278145695364238,5.535645695364238,3.0,0.26593834363321717,122725.726585,13.2,0.3999999999999986,0.4918
2016-11,12.8,0.8000000000000043,7.8431372549019605,4.892937254901961,2.895,0.22225526449873484,123162.301521,12.299999999999999,1.2000000000000028,0.5254000000000003
2016-12,13.3,0.5,8.123476848090982,5.111976848090983,3.236,0.2809276531784408,122752.661136,11.299999999999999,1.7000000000000028,0.3072999999999997
2017-01,12.8,-0.30000000000000426,7.82472613458529,4.47822613458529,2.88,0.23317789308714798,124372.365885,10.099999999999998,1.3999999999999986,0.5728
2017-02,12.8,-0.10000000000000142,7.710100231303007,4.418000231303006,3.34,0.32932324723528184,122135.150445,3.7967999999999993,1.2999999999999972,0.4592999999999998
2017-03,12.8,0.30000000000000426,7.782101167315175,4.499301167315175,4.37,0.7101875830807347,124347.026386,10.95,1.6000000000000014,0.35199999999999987
2017-04,,0.19999999999999574,7.880220646178094,4.413420646178094,3.84,0.4384482205520546,122757.520866,8.6822,1.7999999999999972,0.2520000000000002
2017-05,,-0.5999999999999943,7.782101167315175,4.171901167315175,3.7,0.42495770097628266,127921.156207,8.6574,1.2000000000000028,0.049599999999999866
2017-06,,0.0,7.468259895444361,3.8999598954443613,3.494,0.21772187270188045,130327.247479,7.8711,1.2000000000000028,0.07429999999999959
2017-07,,0.5,7.25689404934688,3.6308940493468804,3.44,0.21288830069176778,131660.494279,5.8987,1.7000000000000028,0.1621999999999999
2017-08,,-0.30000000000000426,7.204610951008645,3.578110951008645,3.96,0.3184975847042652,136261.831125,6.41,1.3999999999999986,0.14700000000000024
2017-09,,0.30000000000000426,7.230657989877079,3.617057989877079,3.5,0.13936078563006368,139758.787889,5.4367,1.7000000000000028,0.08740000000000014
2017-10,,0.6999999999999957,7.225433526011561,3.333733526011561,3.44,0.20567321310329953,139015.567959,5.023999999999999,2.3999999999999986,0.26510000000000034
2017-11,,-0.7999999999999972,7.24112961622013,3.35102961622013,3.44,0.19914536012389153,139640.486773,4.1229,1.6000000000000014,0.19419999999999993
2017-12,,0.19999999999999574,7.117437722419928,3.236737722419928,3.44,0.709851426440102,142605.686048,3.5851999999999986,1.7999999999999972,0.09600000000000009
2018-01,,-0.19999999999999574,6.583278472679394,2.669278472679394,3.4450000000000003,0.24114086702365023,138432.388676,3.7346000000000004,1.6000000000000014,0.3851
2018-02,,-0.30000000000000426,7.0821529745042495,3.2619529745042497,3.196,0.21726237864957337,142149.788526,6.4,1.2999999999999972,0.4697999999999998
2018-03,,-1.0,7.479431563201197,3.738731563201197,3.3,0.17787891693764354,142031.95611600002,-0.3000000000000007,0.29999999999999716,0.31899999999999995
2018-04,,1.2000000000000028,7.849293563579278,4.212893563579278,3.54,0.3521081040803582,141870.468186,-1.0999999999999996,1.5,0.5326
2018-05,,-0.10000000000000142,7.96812749003984,4.35522749003984,3.5260000000000002,0.3599558053680782,142052.130666,-1.1000000000000005,1.3999999999999986,0.3454999999999999
2018-06,,0.5,8.46740050804403,4.9918005080440295,3.2200000000000006,0.25440539550716673,141667.955276,-2.3000000000000007,1.8999999999999986,0.21879999999999988
2018-07,,-0.3999999999999986,8.382229673093043,4.901029673093044,2.795,0.08092672116880927,143980.942846,-1.4000000000000004,1.5,0.5568999999999997
2018-08,,-0.29999999999999716,9.017132551848512,5.442032551848512,2.7,0.1578324022299474,147690.534893,-3.4000000000000004,1.2000000000000028,0.5032999999999999
2018-09,,0.09999999999999432,8.635578583765112,5.020278583765112,2.7,0.07835665946089937,149364.380633,-4.299999999999999,1.2999999999999972,0.42559999999999976
2018-10,,-0.5,9.433962264150944,5.9253622641509445,2.65,0.04144450577366708,151820.536153,-4.300000000000001,0.7999999999999972,0.5670999999999999
2018-11,,-0.5999999999999943,9.578544061302683,6.2235440613026825,2.745,0.060674420321790316,152326.569349,-5.3,0.20000000000000284,0.6585000000000001
2018-12,,-0.20000000000000284,9.910802775024777,6.679302775024777,2.874000000000001,0.5559449045023304,153200.436969,-6.5,0.0,0.5091000000000001
2019-01,,-0.6000000000000014,9.31098696461825,6.20728696461825,2.6780000000000004,0.11740797261954596,156712.410745,-6.6,-0.6000000000000014,0.5074999999999998
2019-02,,0.10000000000000142,8.291873963515755,5.118773963515755,2.85,0.23832596313847634,165530.515645,-8.0,-0.5,0.5695999999999999
2019-03,,-0.29999999999999716,8.0,4.9317,3.13,0.30008808230727374,162971.671667,-6.4,-0.7999999999999972,0.48309999999999986
2019-04,,1.2999999999999972,8.14995925020375,4.76305925020375,2.995,0.22934548316753628,171131.498847,-4.0,0.5,0.4950999999999999
2019-05,,-0.3999999999999986,8.710801393728223,5.435701393728223,2.81,0.19756373293554816,168876.975811,-5.6,0.10000000000000142,0.4596
2019-06,,-0.7000000000000028,8.183306055646481,4.957906055646481,2.606,0.10202625507753485,169336.251001,-5.1,-0.6000000000000014,0.3770000000000002
2019-07,,0.0,8.237232289950576,5.082032289950576,2.89,0.27641550896582834,169285.808951,-4.1,-0.6000000000000014,0.39749999999999996
2019-08,,0.30000000000000426,8.547008547008547,5.489708547008547,2.9,0.12583917448671472,164510.729802,-5.0,-0.29999999999999716,0.3560000000000003
2019-09,,-0.20000000000000284,8.532423208191126,5.391323208191126,2.76,0.18025378933999853,164415.913082,-4.799999999999999,-0.5,0.42079999999999984
2019-10,,0.29999999999999716,8.56898029134533,5.28098029134533,2.95,0.13870326777415187,167687.354542,-5.0,-0.20000000000000284,0.5215999999999998
2019-11,,-0.5,8.726003490401396,5.561003490401396,2.79,0.13223536015828175,166015.710465,-5.1000000000000005,-0.7000000000000028,0.4832000000000001
2019-12,,0.9000000000000057,8.130081300813007,4.993581300813007,2.696,0.175301842348379,167346.554765,-4.699999999999999,0.20000000000000284,0.6580999999999997
2020-01,,0.0,8.361204013377925,5.368004013377925,2.762,0.17154574077041546,168834.906151,-4.299999999999999,0.20000000000000284,0.5139
2020-02,10.7,-0.20000000000000284,8.64304235090752,5.905442350907519,2.41,0.09539254080956891,168090.546621,-8.4,0.0,0.48309999999999986
2020-03,10.7,-14.299999999999997,9.216589861751153,6.626689861751153,2.24,0.25260889812367143,167651.904759,-4.000000000000001,-14.299999999999997,0.6846000000000001
2020-04,11.5,16.299999999999997,8.496176720475786,5.958176720475786,1.7,0.1697489870800961,178457.509229,-5.1,2.0,1.1654999999999998
2020-05,12.0,-1.2000000000000028,8.620689655172415,5.915389655172415,2.042,0.2878911018939411,185963.681725,-5.6,0.7999999999999972,0.8507999999999998
2020-06,12.5,-0.19999999999999574,8.077544426494345,5.254544426494345,2.3,0.3059886396895277,189610.222965,-4.3,0.6000000000000014,0.5783999999999998
2020-07,12.8,0.29999999999999716,7.315288953913679,4.348888953913679,2.35,0.15441461562231262,191902.32313499998,-4.6,0.8999999999999986,0.49680000000000035
2020-08,12.9,0.20000000000000284,6.920415224913495,3.902715224913495,2.5,0.1444463980331871,194037.250234,-3.799999999999999,1.1000000000000014,0.2402000000000002
2020-09,13.3,-0.10000000000000142,7.209805335255949,4.0616053352559485,2.498,0.15880204895084996,195193.068244,-2.4000000000000004,1.0,0.3557999999999999
2020-10,13.5,0.5,7.183908045977011,4.002908045977011,3.06,0.39533579472169633,196751.627544,-2.8000000000000007,1.5,0.3073999999999999
2020-11,13.7,-0.10000000000000142,6.798096532970768,3.548096532970768,3.1,0.3408455871589279,197944.98901,-1.4000000000000004,1.3999999999999986,0.2763
2020-12,13.6,0.7000000000000028,6.385696040868455,3.2427960408684546,2.6,0.27490494224863854,199620.81577,-0.6999999999999993,2.1000000000000014,0.4203000000000001
2021-01,13.3,-0.20000000000000284,6.269592476489028,3.090992476489028,3.109,0.4514694665609648,200309.0,-1.5,1.8999999999999986,0.35799999999999965
2021-02,13.0,-0.6000000000000014,6.30119722747322,3.02139722747322,2.504,0.26225414425032556,203567.0,5.299999999999999,1.2999999999999972,0.4934999999999996
2021-03,13.3,-0.6999999999999957,6.844626967830253,3.6559269678302533,2.4,0.15612341525381077,209778.0,-2.6999999999999993,0.6000000000000014,0.4249999999999998
2021-04,12.3,1.2999999999999972,7.396449704142012,4.232449704142011,2.3,0.1315231417590905,206899.0,-2.3000000000000007,1.8999999999999986,0.5076
2021-05,11.7,-0.7999999999999972,7.097232079488999,4.052232079488999,2.4,0.1972188544478129,203500.0,-1.8999999999999995,1.1000000000000014,0.3872
2021-06,11.0,-0.10000000000000142,6.983240223463687,3.905440223463687,2.66,0.29354009030973544,202292.0,-2.200000000000001,1.0,0.4169999999999998
2021-07,11.0,-0.10000000000000142,7.621951219512195,4.785651219512195,2.49,0.17242274918707634,206445.0,-3.0999999999999996,0.8999999999999986,0.3843000000000001
2021-08,10.7,-0.5,8.058017727639001,5.213017727639,2.45,0.16743545632461498,204615.0,-3.4000000000000004,0.3999999999999986,0.3539000000000003
2021-09,10.3,-0.29999999999999716,7.930214115781126,5.052614115781126,2.3680000000000003,0.23369254309234966,203127.0,-3.999999999999999,0.10000000000000142,0.3864000000000001
2021-10,10.0,-0.5,7.892659826361484,4.919459826361484,2.47,0.16295541387681695,201711.0,-4.6000000000000005,-0.3999999999999986,0.38739999999999997
2021-11,10.0,-0.3999999999999986,8.16326530612245,5.338265306122449,2.5,0.13759965998712145,202800.0,-5.8999999999999995,-0.7999999999999972,0.32220000000000004
2021-12,10.1,0.8999999999999986,7.479431563201197,4.704031563201196,2.8000000000000003,0.28751677050244934,200512.0,-5.5,0.10000000000000142,0.4032
2022-01,10.3,0.19999999999999574,8.038585209003216,5.336485209003216,2.3339999999999996,0.14586604765897074,199404.0,-5.5,0.29999999999999716,0.5610000000000004
2022-02,10.5,-0.19999999999999574,7.955449482895784,5.180449482895783,2.45,0.18167003054989564,203210.0,-11.700000000000001,0.10000000000000142,0.5192000000000001
2022-03,10.2,0.10000000000000142,8.532423208191126,5.744623208191126,2.585,0.3011066099463107,198881.0,-4.499999999999999,0.20000000000000284,0.4785999999999997
2022-04,10.5,-0.7000000000000028,8.920606601248885,6.082006601248885,2.1,0.11822093924593255,203661.0,-4.999999999999999,-0.5,0.4914999999999998
2022-05,10.2,-2.1000000000000014,8.8339222614841,6.0913222614841,1.85712,0.1125223809316454,194437.0,-5.4,-2.6000000000000014,0.4743999999999997
2022-06,10.5,2.200000000000003,8.123476848090982,5.3029768480909825,2.5,0.3659898053485201,198373.0,-6.5,-0.3999999999999986,0.5156999999999998
2022-07,10.8,0.6000000000000014,8.741258741258742,5.9852587412587415,1.75,0.06829166790144973,205731.0,-5.6000000000000005,0.20000000000000284,0.5673999999999997
2022-08,10.7,-1.2000000000000028,9.074410163339383,6.451910163339383,1.74,0.1400726461716691,201428.0,-5.3,-1.0,0.5255999999999998
2022-09,10.5,0.3999999999999986,9.551098376313275,6.790998376313276,1.79,0.16977779932269457,202059.0,-6.1,-0.6000000000000014,0.6236999999999999
2022-10,10.6,0.7000000000000028,10.40582726326743,7.76252726326743,2.2,0.2548142945477792,209990.0,-5.699999999999999,0.10000000000000142,0.5651000000000002
2022-11,10.3,-0.8999999999999986,9.460737937559129,6.575737937559129,2.1,0.16344077683512012,206669.0,-6.000000000000001,-0.7999999999999972,0.5247999999999999
2022-12,10.0,-1.2000000000000028,9.442870632672333,6.607570632672333,3.450000000000001,0.9759785437372573,205096.0,-7.800000000000001,-2.0,0.4831000000000003
2023-01,9.6,-1.0,8.880994671403197,5.983294671403197,2.46,0.2768495965639955,209147.0,-8.100000000000001,-3.0,0.47840000000000016
2023-02,9.4,3.1000000000000014,8.952551477170994,6.050851477170994,2.65,0.27182788338250097,216473.0,-5.8999999999999995,0.10000000000000142,0.4131999999999998
2023-03,9.9,2.5,8.873114463176575,6.020314463176575,3.0500000000000003,0.46592039897585313,225573.0,-7.1000000000000005,2.6000000000000014,0.46099999999999985
2023-04,10.0,-0.7000000000000028,8.718395815170009,5.939595815170009,2.505,0.19108829593176357,232769.0,-7.6,1.8999999999999986,0.42399999999999993
2023-05,10.0,-2.6999999999999957,9.149130832570906,6.4641308325709055,2.15,0.11708304948279434,233584.0,-7.1000000000000005,-0.7999999999999972,0.49860000000000015
