year,value
1970,0.4671656429838862
1971,-0.21073403133031832
1972,0.7007167993368171
1973,0.1903226235271802
1974,-1.262075846715689
1975,0.2052976077711861
1976,0.5395996992067182
1977,-0.006406089046862462
1978,0.3727841789720827
1979,0.31039848594853936
1980,0.15929953254638463
1981,0.34999846145760216
1982,0.08239581413540975
1983,0.6735729928300316
1984,0.2168653541709631
1985,-0.06523992464039452
1986,-0.09214337760651858
1987,0.42322205241551103
1988,0.2874623081275871
1989,0.10602187998946988
1990,0.3769288381205911
1991,-0.008570650520312029
1992,-0.5642717298708675
1993,-0.1161684601058397
1994,0.402599914674056
1995,0.04014321202920712
1996,0.08224692713186244
1997,-0.4041907449669253
1998,-0.5796426264598296
1999,0.2165380919956874
2000,0.1299034983417613
2001,-1.0759648432264868
2002,0.45210055945427996
2003,0.24815104046298586
2004,-0.1986718738894382
2005,0.1105256497888405
2006,0.05532351701060634
2007,-0.10904105505113648
2008,-1.782019669438327
2009,0.9867789473994293
2010,0.11757835211548695
2011,-0.03892239386334495
2012,-0.5686352155674541
2013,0.29724387804208163
2014,-0.2513213341608065
2015,-0.2847877320317167
2016,0.21831979820122172
2017,0.16336991810206314
2018,-0.2172376448949791
2019,-0.5365148479234563
2020,0.5316517223885739
2021,-0.36983763855762675
2022,-0.16181408383097562
2023,-0.08550549406201924
2024,-0.37627448607534575
2025,-0.14853550484262712
