year,value,variable,country,unit,source_note
1982,7.983739837398374,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1987,8.290312784694807,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1990,8.345819598441716,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1991,9.034690799396683,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1992,9.29951690821256,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1993,9.22038980509745,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1994,9.543817527010804,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1995,9.226190476190476,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1996,9.538690476190476,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1997,9.68888888888889,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1998,9.910870905039587,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
1999,10.201143246715173,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2000,9.923079522034396,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2001,10.085764838873509,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2002,10.38404465017386,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2003,10.653359127682023,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2004,10.692744944892825,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2005,10.674437614786031,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2006,10.95952370934489,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2007,11.098473385994383,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2008,11.332230037236243,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2009,11.598826474088057,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2010,11.9,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2011,12.25332309563934,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
2012,12.662968238000856,dependency_ratio,CN,pct,NBS 2013年鉴 3-4 老年抚养比(65+/15-64) 1982-2012
