year,value,variable,country,unit,source_note
1998,2063.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
1999,2053.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2000,2112.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2001,2170.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2002,2250.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2003,2359.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2004,2778.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2005,3167.656944589348,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2006,3366.787658865845,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2007,3863.9038022218633,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2008,3800.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2009,4681.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2010,5032.0,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2011,5357.099843284723,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
2012,5790.985981569783,property_price_level,CN,yuan_m2,NBS 2013年鉴 5-36 商品房均价 1998-2012
