year,value,variable,country,unit,source_note
1991,26.524513842573,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1992,31.278197820144,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1993,,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1994,34.529154410289,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1995,29.467111362111,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1996,25.25806371964,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1997,17.32,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1998,14.839447751697,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
1999,14.736479470997,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2000,12.270857120934,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2001,14.42,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2002,16.78,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2003,19.5753868084,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2004,14.67,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2005,17.570826462868,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2006,16.95,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2007,16.735537961281,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2008,17.82,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2009,27.68,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2010,19.7331,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2011,13.61,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
2012,13.84,m2_yoy,CN,pct,NBS 2013年鉴 19-4 M2 YoY 1991-2012
