year,value,variable,country,unit,source_note
1956,12.58035223552465,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1957,15.240440232215068,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1958,6.263411399574514,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1959,14.315676350273886,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1960,21.375718336340622,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1961,20.779277562977438,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1962,13.47820690511159,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1963,14.449062554118463,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1964,17.633028180511378,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1965,11.254751822025444,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1966,16.137905014589514,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1967,17.18758187057898,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1968,18.431495288449717,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1969,17.468428504011314,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1970,17.863243605463076,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1971,10.029858886086295,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1972,14.489091886881766,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1973,21.758809796708256,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1974,19.32973149792616,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1975,10.490912801932017,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1976,12.301250208997395,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1977,11.435566204187598,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1978,10.118579758099667,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1979,8.386520433533162,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1980,8.408750122998953,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1981,7.405822149516239,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1982,4.899037807374618,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1983,4.12652447925097,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1984,6.663626329555994,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1985,6.613298800271106,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1986,4.6933902422049645,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1987,4.263554337185171,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1988,6.9229264900806164,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1989,6.959081559855074,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1990,7.5104319193356694,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1991,6.571273967834146,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1992,2.7758515728814714,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1993,0.9257342617850828,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1994,0.8159769077904055,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1995,0.8262945319253756,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1996,3.536586425815802,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1997,1.8659642217610406,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1998,-2.186991619465528,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
1999,-0.6729998070208354,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
2000,-0.9343333107809881,nominal_gdp_yoy,JP,pct,ESRI 68SNA 名目GDE annual YoY 1956-2000 (complete years only)
