year,value,variable,country,unit,transform_id
1998,,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
1999,-1.2981177746146324,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2000,-0.6624118531236698,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2001,-0.6865696658295206,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2002,-0.5085676417431249,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2003,-0.28941936911175414,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2004,2.1555515822282176,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2005,1.4485517419644043,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2006,-0.016493373759368147,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2007,1.5883845601594482,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2008,-1.5194099689586027,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2009,3.1819043067761132,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2010,0.212916974831922,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2011,0.016493373759368317,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
2012,0.32664973379656237,property_price_yoy_robustz,cn,robust_z,H3-PRE-cn-property_price_yoy-YOY+ROBUSTZ
