year,value,variable,country,unit,transform_id
1980,4.373321448842653,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1985,4.213532735653443,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1990,3.0592651503715023,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1991,-0.2953075969785197,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1992,0.012437047771711035,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1993,-0.24836473776773754,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1994,-0.062050849869523673,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1995,-0.21570620913144287,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1996,-1.2909259011230936,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1997,-0.6688508922416568,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1998,-1.5397623922286647,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
1999,-0.72771987976089,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2000,0.6744907594765952,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2001,-0.9962547451300214,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2002,0.0,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2003,1.0611658075249137,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2004,0.9629721369129604,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2005,0.09400752512878711,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2006,0.13921325400680998,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2007,0.12738994579857932,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2008,-0.2803396894062019,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2009,-2.477531762685817,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2010,0.8969116503652652,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2011,0.04537597656279813,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
2012,-1.0844438896057267,export_yoy_robustz,cn,robust_z,H3-ROBUSTZ-cn-export_yoy
