year,value,variable,country,unit,transform_id
1955,,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1956,1.2285044282389397,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1957,1.224893222419414,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1958,0.7958449659340954,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1959,1.2516304358100663,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1960,1.3212486645224164,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1961,1.4892855198137909,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1962,1.0578746230855165,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1963,1.691373139169119,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1964,1.1420894192477178,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1965,0.8636922180246507,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1966,0.9821321467730418,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1967,0.3742015134282832,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1968,0.7641897069199912,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1969,0.942913924077303,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1970,1.0669238949382174,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1971,1.2944835676392887,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1972,1.9830867549351954,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1973,1.5890970154506194,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1974,0.35625726932349816,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1975,0.4799915510716507,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1976,0.7096714157702121,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1977,0.29340371531341236,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1978,0.3305985580037911,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1979,0.3460045145674431,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1980,0.049611130070404436,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1981,0.013593358329237448,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1982,0.04953767738075784,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1983,-0.1590009188595829,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1984,-0.10905907365859024,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1985,-0.045712763990783646,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1986,-0.013593358329237248,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1987,0.17678500529143876,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1988,0.27174984074018554,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1989,0.12584542601020812,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1990,0.3247154256289543,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1991,-0.5717269009604505,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1992,-0.9155635585051202,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1993,-0.8628713017949866,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1994,-0.7530869259901823,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1995,-0.6437820394092404,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1996,-0.6180212994246643,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1997,-0.6402397320224894,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
1998,-0.4939746738821863,m2_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-m2_yoy
