year,value,variable,country,unit,transform_id
1970,,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1971,2.64325773729818,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1972,1.8853904365885712,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1973,5.198433893913066,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1974,10.94776985082003,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1975,5.385688807936316,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1976,4.115742481256795,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1977,3.498738255162356,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1978,1.5422710077526094,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1979,1.3176841875584497,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1980,3.3238379241575284,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1981,1.8936652723441325,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1982,0.8090086889572802,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1983,0.38399396627351695,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1984,0.5737526822049395,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1985,0.47079967525376426,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1986,-0.25321768123448213,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1987,-0.49854072991455545,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1988,-0.22391452506727674,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1989,0.5864918926482232,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1990,0.9697517451635341,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1991,1.0808013796226934,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1992,0.3107002593276561,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1993,0.07291108532015327,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
1994,-0.21204269918361712,cpi_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-cpi_yoy
