year,value,variable,country,unit,transform_id
2017,-0.6744907594765952,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2018,-0.6744907594765952,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2019,-0.6744907594765952,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2020,-0.6744907594765952,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2021,-0.6744907594765952,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2022,-0.6744907594765952,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2023,-0.6744907594765952,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2024,-0.6194302893152405,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2025,-0.4817791139118537,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
2026,-0.41295352621016035,policy_rate_robustz,jp,robust_z,H3-ROBUSTZ-jp-policy_rate
