year,value,variable,country,unit,transform_id
2014,-0.5738204968681485,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2015,-0.5134183393030802,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2016,-0.5335523918247697,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2017,-0.5536864443464591,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2018,-0.5738204968681485,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2019,-0.6946248119982846,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2020,-0.7550269695633529,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2021,-0.8154291271284212,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2022,-0.8959653372151789,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2023,-1.0167696523453156,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
2024,-1.1174399149537626,tfr_robustz,jp,robust_z,H3-ROBUSTZ-jp-tfr
