year,value,variable,country,unit,transform_id
2015,0.38461538461538464,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2016,0.3717948717948718,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2017,0.34615384615384615,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2018,0.3076923076923077,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2019,0.1858974358974359,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2020,0.1346153846153846,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2021,0.08974358974358974,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2022,0.04487179487179487,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2023,0.02564102564102564,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
2024,0.01282051282051282,tfr_pctrank,jp,pct_rank,H3-PCTRANK-jp-tfr
