year,value,variable,country,unit,transform_id
1975,-2.1951608353874645,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1976,0.1839520253117987,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1977,0.4537483291024368,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1978,0.7971254430177944,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1979,1.5819874176814688,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1980,3.102657493592338,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1981,2.8573881265099397,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1982,2.023472278429786,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1983,1.2386103037661111,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1984,0.7235446328930749,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1985,0.5273291392271564,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1986,0.5273291392271564,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1987,1.851783721472107,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1988,6.119470708705837,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1989,1.9253645315968266,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1990,4.15731577204665,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1991,2.612118759427541,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1992,-1.3857719240155502,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1993,-2.1461069619709847,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1994,-1.1650294936413919,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1995,-0.4046944556859572,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1996,-0.6499638227683554,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1997,-0.4046944556859572,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1998,-0.3556405822694775,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
1999,-0.9442870632672332,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2000,-1.0178678733919526,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2001,-1.0423948101001925,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2002,-1.287664177182591,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2003,-1.4348257974320298,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2004,-1.41029886072379,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2005,-1.1405025569331517,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2006,-0.6744907594765952,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2007,0.012263468354119914,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2008,0.3065867088529978,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2009,-0.7971254430177944,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2010,-1.0423948101001925,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2011,-0.6744907594765952,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2012,-0.5763830126436359,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2013,-0.4046944556859572,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2014,-0.1594250886035589,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2015,-0.11037121518707922,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2016,-0.06131734177059957,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2017,-0.012263468354119914,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2018,0.06131734177059957,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2019,0.13489815189531904,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2020,0.1839520253117987,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2021,-0.11037121518707922,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2022,0.11037121518707922,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2023,0.3311136455612376,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2024,0.4782752658106766,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2025,0.5028022025189165,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
2026,0.5028022025189165,land_price_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-land_price_yoy
