year,value,variable,country,unit,transform_id
1982,-1.6494168523806552,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1987,-1.4088552104402012,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1990,-1.3653001271505845,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1991,-0.8247567144045661,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1992,-0.61695297918507,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1993,-0.6790424297227812,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1994,-0.42525518424444586,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1995,-0.6744907594765952,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1996,-0.42927827817535796,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1997,-0.311420596686445,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1998,-0.13723576153584077,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
1999,0.09053512216140995,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2000,-0.12765590468286986,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2001,0.0,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2002,0.23405418448327742,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2003,0.4453798525796702,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2004,0.47628511327195056,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2005,0.46191971857918995,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2006,0.6856210581992117,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2007,0.794652082158338,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2008,0.9780762372677283,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2009,1.187269113384534,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2010,1.4235939376760864,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2011,1.7008394832209084,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
2012,2.022279809017599,dependency_ratio_robustz,cn,robust_z,H3-ROBUSTZ-cn-dependency_ratio
