year,value,variable,country,unit,transform_id
1955,0.9305555555555556,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1956,0.9305555555555556,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1957,0.9722222222222222,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1958,0.9305555555555556,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1959,0.9305555555555556,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1960,0.875,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1961,0.9305555555555556,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1962,0.8541666666666666,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1963,0.7361111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1964,0.8541666666666666,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1965,0.6736111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1966,0.6736111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1967,0.7361111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1968,0.7361111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1969,0.7986111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1970,0.7708333333333334,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1971,0.6111111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1972,0.5694444444444444,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1973,0.9930555555555556,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1974,0.9930555555555556,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1975,0.8263888888888888,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1976,0.8263888888888888,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1977,0.5694444444444444,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1978,0.5416666666666666,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1979,0.7986111111111112,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1980,0.8888888888888888,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1981,0.7013888888888888,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
1982,0.7013888888888888,policy_rate_pctrank,jp,pct_rank,H3-PCTRANK-jp-policy_rate
