year,value,variable,country,unit,transform_id
1955,2.1299651187100737,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1956,3.0511456972136526,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1957,0.42265745327815873,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1958,0.18401432217698604,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1959,3.9051137739191386,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1960,2.3563669027607195,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1961,2.3430619321853903,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1962,-0.7169841595440503,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1963,2.942885623211413,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1964,1.2871818192967523,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1965,-0.4536924798227657,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1966,2.8351199012446964,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1967,2.2558545479571688,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1968,1.434280366797227,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1969,2.17674866554661,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1970,0.7559177138878317,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1971,-0.5446288254686622,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1972,1.7742205106375357,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1973,0.9944429559306385,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1974,-3.3608255101671105,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1975,-0.6764611707905578,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1976,1.3450066416105806,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1977,-0.17193889301015794,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1978,0.6725203481626327,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1979,0.5444433398658499,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1980,-0.46991011252061843,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1981,-0.05291876479775625,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1982,-1.0526953540621078,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1983,0.825023423952909,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1984,0.5277954353411201,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1985,-0.3787018567655183,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1986,-0.5414621737719489,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1987,0.6606726136935845,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1988,0.6140410341636896,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1989,-0.0305019789705649,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1990,0.2502263214136724,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1991,-0.9955964065910552,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1992,-1.893920809804118,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1993,-1.0276248572942857,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1994,0.516864431120792,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1995,-0.3057209625458834,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1996,-0.09543098225477543,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1997,-0.979184947160119,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1998,-1.70918892080747,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
1999,0.1804418950739835,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
2000,0.29914083906298466,iip_yoy_robustz,jp,robust_z,H3-ROBUSTZ-jp-iip_yoy
