year,value,variable,country,unit,transform_id
1994,1.9288178796326578,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
1995,1.9911533440657212,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
1996,1.0286914992396636,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
1997,0.7212778887318726,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
1998,0.712579916950514,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
1999,1.2837183058486223,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2000,1.5715188427317834,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2001,0.9774132603717908,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2002,0.6576917355459334,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2003,0.6744907594765952,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2004,0.7127788901611996,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2005,0.4191512806794159,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2006,0.0,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2007,-0.33873767881843286,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2008,-0.0674803431664816,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2009,0.41321050910326035,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2010,0.4361492778207622,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2011,0.4929703418434225,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2012,0.437229418107336,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2013,-0.4560750236336119,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2014,-0.6577485850347019,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2015,-0.8791773437823387,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2016,-0.4686103359067459,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2017,-0.6383913341095234,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2018,-0.6718472582489281,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2019,-0.5747483314348163,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2020,-0.5469773561721162,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2021,-0.8486207435700521,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2022,-1.2569137718949632,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2023,-1.3825511420701309,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2024,-1.5204680018189802,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2025,-1.4852497435277963,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
2026,-1.702313273673678,reer_robustz,jp,robust_z,H3-ROBUSTZ-jp-reer
