quarter,value,variable,country,unit,source_note
1992-Q2,2.259,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1992-Q3,1.8152,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1992-Q4,0.9566,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1993-Q1,1.2795,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1993-Q2,0.8679,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1993-Q3,1.7433,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1993-Q4,1.1449,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1994-Q1,1.1844,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1994-Q2,0.7431,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1994-Q3,0.0389,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1994-Q4,0.7806,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1995-Q1,0.2341,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1995-Q2,-0.0776,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1995-Q3,0.0,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1995-Q4,-0.5809,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1996-Q1,-0.3503,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1996-Q2,0.1554,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1996-Q3,0.1946,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1996-Q4,0.5454,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1997-Q1,0.5469,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1997-Q2,1.9783,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1997-Q3,2.1756,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1997-Q4,2.0922,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1998-Q1,2.0202,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1998-Q2,0.3423,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1998-Q3,-0.2281,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1998-Q4,0.5693,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1999-Q1,-0.1142,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1999-Q2,-0.2654,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1999-Q3,0.0,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
1999-Q4,-0.9811,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2000-Q1,-0.61,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2000-Q2,-0.6842,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2000-Q3,-0.6479,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2000-Q4,-0.7622,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2001-Q1,-0.4219,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2001-Q2,-0.7271,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2001-Q3,-0.7288,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2001-Q4,-0.9985,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2002-Q1,-1.3867,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2002-Q2,-0.8867,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
2002-Q3,-0.8501,d_cpi_headline,JP,yoy_pct,e-Stat 2025基准 CPI 综合 月度指数->季均YoY(1971Q1-2026Q2;2025base 回溯衔接)
