quarter,value,variable,country,unit,source_note
2016-Q4,0.067324,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2017-Q1,0.061325,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2017-Q2,0.060833,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2017-Q3,0.06304,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2017-Q4,0.074366,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2018-Q1,0.061757,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2018-Q2,0.068164,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2018-Q3,0.063131,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2018-Q4,0.06635,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2019-Q1,0.053122,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2019-Q2,0.063704,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2019-Q3,0.060104,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2019-Q4,0.057144,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q1,0.039353,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q2,0.065403,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q3,0.06644,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2020-Q4,0.065335,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q1,0.066419,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q2,0.075225,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q3,0.066702,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2021-Q4,0.064339,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q1,0.062536,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q2,0.067792,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q3,0.056795,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2022-Q4,0.057226,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q1,0.048645,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q2,0.059525,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q3,0.060006,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2023-Q4,0.061301,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q1,0.048622,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q2,0.059159,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q3,0.050005,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2024-Q4,0.057125,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q1,0.046963,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q2,0.055634,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q3,0.054856,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2025-Q4,0.054563,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2026-Q1,0.051099,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
2026-Q2,0.062433,corporate_profitability,CN,ratio,"NBS 规上工业 单季利润率=单季利润/单季营收 (YTD累计→单季;2011-2018主营业务收入/2019+营业收入) NBS 规上工业 STRUCTURAL_PRE_START=2011Q1 (2011 门槛500万→2000万,2010 不同总体)"
