quarter,value,variable,country,unit,source_note
2014-Q4,-2.7503,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2015-Q1,-4.5594,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2015-Q2,-4.6643,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2015-Q3,-5.7456,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2015-Q4,-5.9,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2016-Q1,-4.8333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2016-Q2,-2.9333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2016-Q3,-0.8,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2016-Q4,3.3333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2017-Q1,7.4333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2017-Q2,5.8,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2017-Q3,6.2333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2017-Q4,5.8667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2018-Q1,3.7,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2018-Q2,4.0667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2018-Q3,4.1,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2018-Q4,2.3,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2019-Q1,0.2,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2019-Q2,0.5,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2019-Q3,-0.7667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2019-Q4,-1.1667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2020-Q1,-0.6,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2020-Q2,-3.2667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2020-Q3,-2.1667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2020-Q4,-1.3333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2021-Q1,2.1333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2021-Q2,8.2,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2021-Q3,9.7333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2021-Q4,12.2333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2022-Q1,8.7333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2022-Q2,6.8333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2022-Q3,2.4667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2022-Q4,-1.1,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2023-Q1,-1.5667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2023-Q2,-4.5333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2023-Q3,-3.3,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2023-Q4,-2.7667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2024-Q1,-2.6667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2024-Q2,-1.5667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2024-Q3,-1.8,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2024-Q4,-2.5667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2025-Q1,-2.3333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2025-Q2,-3.2,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2025-Q3,-2.9333,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2025-Q4,-2.0667,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2026-Q1,-0.6,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
2026-Q2,3.6,d_ppi,CN,yoy_pct,NBS PPI 当月同比 季均(akshare)
