year,value,source_note
2000,8.4,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2001,8.3,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2002,9.1,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2003,10.0,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2004,10.1,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2005,11.3,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2006,12.7,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2007,14.2,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2008,9.6,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2009,9.2,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2010,10.4,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2011,9.3,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2012,7.7,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2013,7.7,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2014,7.4,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2015,6.9,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2016,6.7,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2017,6.9,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2018,6.6,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2019,6.1,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2020,2.3,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2021,8.1,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2022,3.0,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2023,5.2,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2024,5.0,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
2025,5.0,JOINED: H2 frozen (2000-2012) + H1P1 extension (2013-2025); NBS 统计公报 real GDP growth 2013-2025; parent=gongbao_{y}.html
