quarter,value,source_note
1970-Q4,370097.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1971-Q1,335447.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1971-Q2,347720.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1971-Q3,398445.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1971-Q4,382148.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1972-Q1,404177.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1972-Q2,434221.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1972-Q3,472752.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1972-Q4,496431.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1973-Q1,459541.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1973-Q2,478599.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1973-Q3,497111.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1973-Q4,469861.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1974-Q1,317614.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1974-Q2,305084.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1974-Q3,394328.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1974-Q4,299074.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1975-Q1,262808.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1975-Q2,334588.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1975-Q3,384125.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1975-Q4,374765.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1976-Q1,334241.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1976-Q2,389976.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1976-Q3,418410.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1976-Q4,381217.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1977-Q1,340872.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1977-Q2,379019.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1977-Q3,405968.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1977-Q4,382401.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1978-Q1,364571.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1978-Q2,410411.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1978-Q3,377221.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1978-Q4,397159.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1979-Q1,313647.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1979-Q2,415512.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1979-Q3,414461.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1979-Q4,349403.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1980-Q1,307272.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1980-Q2,362600.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1980-Q3,316903.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1980-Q4,281851.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1981-Q1,252505.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1981-Q2,347773.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1981-Q3,282301.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1981-Q4,269120.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1982-Q1,243538.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1982-Q2,305932.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1982-Q3,300745.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1982-Q4,295934.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1983-Q1,254489.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1983-Q2,291357.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1983-Q3,291962.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1983-Q4,298989.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1984-Q1,252559.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1984-Q2,315631.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1984-Q3,306098.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1984-Q4,312994.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1985-Q1,272424.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1985-Q2,328817.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1985-Q3,303952.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1985-Q4,330879.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1986-Q1,287346.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1986-Q2,338161.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1986-Q3,358112.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1986-Q4,380990.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1987-Q1,322570.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1987-Q2,419405.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1987-Q3,459205.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1987-Q4,473120.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1988-Q1,376804.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1988-Q2,430370.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1988-Q3,448525.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1988-Q4,428945.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1989-Q1,354776.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1989-Q2,432638.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1989-Q3,436751.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1989-Q4,438447.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1990-Q1,364947.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1990-Q2,456479.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1990-Q3,453530.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1990-Q4,432153.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1991-Q1,323205.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1991-Q2,361157.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1991-Q3,347283.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1991-Q4,338481.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1992-Q1,296056.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1992-Q2,362865.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1992-Q3,378250.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1992-Q4,365419.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1993-Q1,313218.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1993-Q2,370000.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1993-Q3,410960.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1993-Q4,391506.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1994-Q1,337321.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1994-Q2,413815.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1994-Q3,417773.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1994-Q4,401343.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1995-Q1,327689.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1995-Q2,364474.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1995-Q3,373490.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1995-Q4,404677.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1996-Q1,342011.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1996-Q2,412558.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1996-Q3,440367.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1996-Q4,448330.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1997-Q1,329123.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1997-Q2,370638.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1997-Q3,340220.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1997-Q4,347033.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1998-Q1,283456.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
1998-Q2,315219.0,MLIT 建築着工統計調査 住宅着工統計 時系列表(新設住宅着工戸数 計 原数値) M 1965M1-2024M12 e-Stat statsDataId=0003119771 tab=戸数 cat01=計 -> Q sum
