quarter,value,source_note
1986-Q3,0.4835,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1986-Q4,0.2185,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1987-Q1,-0.1313,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1987-Q2,0.0435,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1987-Q3,0.5249,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1987-Q4,0.6106,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1988-Q1,0.5259,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1988-Q2,0.3045,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1988-Q3,0.3046,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1988-Q4,0.5202,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1989-Q1,0.9154,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1989-Q2,2.732,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1989-Q3,2.9501,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1989-Q4,2.9754,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1990-Q1,3.1965,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1990-Q2,2.0684,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1990-Q3,2.2756,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1990-Q4,3.0988,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1991-Q1,3.1812,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1991-Q2,3.019,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1991-Q3,2.9666,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1991-Q4,2.3152,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1992-Q1,2.2312,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1992-Q2,2.5692,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1992-Q3,2.2409,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1992-Q4,2.0643,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1993-Q1,1.6667,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1993-Q2,1.2916,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1993-Q3,1.2133,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1993-Q4,0.9335,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1994-Q1,0.9368,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1994-Q2,0.9274,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1994-Q3,0.6961,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1994-Q4,0.4624,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1995-Q1,0.3867,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1995-Q2,-0.1531,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1995-Q3,-0.1152,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1995-Q4,0.1151,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1996-Q1,-0.077,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1996-Q2,0.0767,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1996-Q3,0.2307,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1996-Q4,0.2682,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1997-Q1,0.5012,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1997-Q2,2.069,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1997-Q3,2.1481,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1997-Q4,2.2545,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1998-Q1,1.8412,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1998-Q2,0.0751,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1998-Q3,-0.2253,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1998-Q4,-0.2616,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1999-Q1,-0.0753,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1999-Q2,-0.0375,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1999-Q3,0.0,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
1999-Q4,-0.1499,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2000-Q1,-0.1885,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2000-Q2,-0.3002,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2000-Q3,-0.2635,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2000-Q4,-0.7129,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2001-Q1,-0.7931,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2001-Q2,-0.9033,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2001-Q3,-0.8302,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2001-Q4,-0.7937,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2002-Q1,-0.7994,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2002-Q2,-0.8355,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2002-Q3,-0.9132,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2002-Q4,-0.8,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2003-Q1,-0.7291,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2003-Q2,-0.3447,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2003-Q3,-0.0384,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2003-Q4,-0.0384,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2004-Q1,-0.0773,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2004-Q2,-0.2306,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2004-Q3,-0.1537,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2004-Q4,-0.1537,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2005-Q1,-0.0387,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2005-Q2,-0.0385,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2005-Q3,-0.2309,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2005-Q4,-0.1539,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2006-Q1,-0.0,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2006-Q2,0.0385,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2006-Q3,0.27,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2006-Q4,0.1541,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2007-Q1,-0.1161,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2007-Q2,-0.1156,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2007-Q3,-0.1154,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2007-Q4,0.3848,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2008-Q1,1.0074,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2008-Q2,1.4269,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2008-Q3,2.3874,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2008-Q4,1.0732,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2009-Q1,-0.0384,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2009-Q2,-0.9506,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2009-Q3,-2.3693,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2009-Q4,-1.7823,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2010-Q1,-0.921,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2010-Q2,-0.9981,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2010-Q3,-1.1941,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2010-Q4,-0.8108,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2011-Q1,-0.7746,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2011-Q2,-0.1939,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2011-Q3,0.1949,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2011-Q4,-0.1168,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2012-Q1,0.0781,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2012-Q2,-0.0389,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2012-Q3,-0.1946,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2012-Q4,-0.1169,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2013-Q1,-0.351,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2013-Q2,-0.0389,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2013-Q3,0.6628,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2013-Q4,1.1315,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2014-Q1,1.2916,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2014-Q2,3.3437,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2014-Q3,3.1758,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2014-Q4,2.662,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2015-Q1,2.2025,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2015-Q2,0.1505,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2015-Q3,-0.2252,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2015-Q4,-0.0376,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2016-Q1,-0.1134,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2016-Q2,-0.3757,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2016-Q3,-0.4515,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2016-Q4,-0.3008,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2017-Q1,0.1893,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2017-Q2,0.3771,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2017-Q3,0.6425,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2017-Q4,0.8673,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2018-Q1,0.9067,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2018-Q2,0.7137,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2018-Q3,0.9012,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2018-Q4,0.8598,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2019-Q1,0.7862,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2019-Q2,0.7833,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2019-Q3,0.4838,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2019-Q4,0.556,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2020-Q1,0.6686,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2020-Q2,-0.111,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2020-Q3,-0.2593,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2020-Q4,-0.9215,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2021-Q1,-0.5166,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2021-Q2,-0.6299,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2021-Q3,-0.0743,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2021-Q4,0.372,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2022-Q1,0.5564,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2022-Q2,2.088,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2022-Q3,2.7871,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2022-Q4,3.7435,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2023-Q1,3.4674,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2023-Q2,3.2871,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2023-Q3,2.9646,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2023-Q4,2.5723,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2024-Q1,2.4955,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2024-Q2,2.4752,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2024-Q3,2.6334,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2024-Q4,2.6123,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2025-Q1,3.1304,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2025-Q2,3.5197,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2025-Q3,2.8738,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2025-Q4,2.7495,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2026-Q1,1.7201,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
2026-Q2,1.4667,e-Stat 2025基准 CPI 核心(除生鲜食品) 季均YoY
