quarter,value,source_note
2014-Q1,15339.24,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2014-Q2,26679.38,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2014-Q3,26732.59,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2014-Q4,26284.4,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q1,16650.64,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q2,27304.31,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q3,26580.12,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2015-Q4,25443.78,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q1,17676.62,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q2,28953.9,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q3,27967.07,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2016-Q4,27983.41,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q1,19291.92,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q2,31318.3,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q3,30034.23,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2017-Q4,29154.08,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q1,21291.29,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q2,34239.67,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q3,33134.08,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2018-Q4,31598.47,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q1,23802.92,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q2,37806.38,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q3,36398.37,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2019-Q4,34186.59,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q1,21962.61,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q2,40817.6,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q3,40703.99,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2020-Q4,37958.75,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q1,27575.82,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q2,44603.25,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q3,40389.0,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2021-Q4,35034.01,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q1,27764.95,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q2,40549.26,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q3,35244.33,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2022-Q4,29336.87,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q1,25973.72,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q2,32576.14,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q3,28719.33,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2023-Q4,23643.69,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q1,22082.37,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q2,30446.46,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q3,26151.45,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2024-Q4,21599.93,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q1,19904.17,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q2,26753.39,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q3,21048.15,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2025-Q4,15082.43,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2026-Q1,17719.91,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
2026-Q2,20353.79,NBS 房地产开发月度(累计值)→单季还原 房地产开发投资完成额 全国 2000-Q1-2026-Q2 源:data.stats.gov.cn 新接口 /stream/esData
