date,ppi_2015_100
1984-01-01,0.0
1984-02-01,0.0859844385530197
1984-03-01,0.0
1984-04-01,0.0
1984-05-01,0.0859105688327326
1984-06-01,-0.0858368259273105
1984-07-01,0.0
1984-08-01,0.0
1984-09-01,0.0859105688327326
1984-10-01,0.0
1984-11-01,0.0
1984-12-01,-0.0858368259273105
1985-01-01,0.68728536631765
1985-02-01,-0.0853249585346219
1985-03-01,-0.34158805365129
1985-04-01,-0.171379438514015
1985-05-01,-0.42918494459219
1985-06-01,-0.517240875528984
1985-07-01,-0.173310878349207
1985-08-01,-0.260416413411605
1985-09-01,-0.26109635116482
1985-10-01,-0.436300576463947
1985-11-01,-0.262927000818385
1985-12-01,-0.17574675287863
1986-01-01,-0.264084248810102
1986-02-01,-0.441306671852714
1986-03-01,-0.44326282025233
1986-04-01,-0.979519038244224
1986-05-01,-0.179855940048629
1986-06-01,-0.360360008978985
1986-07-01,-0.723327456180275
1986-08-01,-0.364298369000665
1986-09-01,-0.914077621737455
1986-10-01,-0.830257495409729
1986-11-01,-0.279070377044504
1986-12-01,-0.0932834912106769
1987-01-01,-0.373482362229231
1987-02-01,-0.187441241089619
1987-03-01,0.187793243075121
1987-04-01,-0.374883371985451
1987-05-01,-0.0940732856502025
1987-06-01,0.0
1987-07-01,0.282486494431919
1987-08-01,0.469483107687813
1987-09-01,0.280373558118921
1987-10-01,0.0931965542112005
1987-11-01,0.0
1987-12-01,-0.0931097791054406
1988-01-01,-0.279589662633662
1988-02-01,-0.2803735581189
1988-03-01,0.0
1988-04-01,-0.468603992530271
1988-05-01,0.0
1988-06-01,0.0941618668121422
1988-07-01,0.0
1988-08-01,0.0
1988-09-01,0.188147464454886
1988-10-01,0.0
1988-11-01,-0.187794134552331
1988-12-01,0.0
1989-01-01,0.0
1989-02-01,0.188147464454886
1989-03-01,0.187793243075121
1989-04-01,2.06185543159833
1989-05-01,0.36730909955926
1989-06-01,0.0914920879556898
1989-07-01,0.182815177209191
1989-08-01,0.0912407865988977
1989-09-01,0.091157613675116
1989-10-01,-0.182149184500333
1989-11-01,-0.091240786598878
1989-12-01,0.0
1990-01-01,0.456620557182595
1990-02-01,-0.0909090022439317
1990-03-01,0.0909917219104451
1990-04-01,0.0
1990-05-01,-0.0909090022439317
1990-06-01,0.0909917219104451
1990-07-01,0.0909090022439514
1990-08-01,0.181652865680146
1990-09-01,0.362647833506516
1990-10-01,0.451670741767929
1990-11-01,0.35971273389515
1990-12-01,0.0896056471014304
1991-01-01,0.179050854525964
1991-02-01,0.0
1991-03-01,0.0
1991-04-01,-0.0893654177189154
1991-05-01,0.0
1991-06-01,0.0
1991-07-01,-0.178890701860809
1991-08-01,0.0
1991-09-01,-0.0896056471013918
1991-10-01,0.0
1991-11-01,-0.179372873164207
1991-12-01,0.0
1992-01-01,-0.179694344572306
1992-02-01,-0.0900089132128173
1992-03-01,0.0
1992-04-01,-0.180180004489483
1992-05-01,0.0
1992-06-01,-0.0902526194184907
1992-07-01,0.0
1992-08-01,-0.0903341483535702
1992-09-01,-0.0904158247188264
1992-10-01,-0.180996157035429
1992-11-01,-0.181323486371002
1992-12-01,-0.0908264328400826
1993-01-01,-0.0909090022439317
1993-02-01,0.0
1993-03-01,-0.272975165731394
1993-04-01,-0.182481573197776
1993-05-01,-0.274223633659507
1993-06-01,-0.0916589390779188
1993-07-01,-0.18348605953136
1993-08-01,-0.183823349752299
1993-09-01,-0.276243697678677
1993-10-01,-0.277008040694458
1993-11-01,-0.0925925022410873
1993-12-01,-0.185356630824745
1994-01-01,0.0
1994-02-01,-0.185700839644523
1994-03-01,-0.279070377044504
1994-04-01,-0.186566982421354
1994-05-01,0.0
1994-06-01,0.0
1994-07-01,-0.0934578527063069
1994-08-01,-0.187090556229062
1994-09-01,-0.0937206205447992
1994-10-01,0.0
1994-11-01,-0.0938085384892156
1994-12-01,0.0938966215375707
1995-01-01,0.375234153956822
1995-02-01,0.0
1995-03-01,-0.0887311446317742
1995-04-01,-0.17761989342802
1995-05-01,-0.177935943060515
1995-06-01,-0.0891265597148034
1995-07-01,-0.178412132024974
1995-08-01,-0.268096514745313
1995-09-01,-0.0896057347670132
1995-10-01,-0.089686098654717
1995-11-01,-0.0897666068222706
1995-12-01,-0.0898472596585685
1996-01-01,-0.0899280575539449
1996-02-01,-0.180018001800197
1996-03-01,-0.360685302073954
1996-04-01,-0.180995475113098
1996-05-01,-0.181323662737984
1996-06-01,-0.454132606721185
1996-07-01,-0.182481751824793
1996-08-01,-0.182815356489962
1996-09-01,-0.18315018315018
1996-10-01,-0.091743119266022
1996-11-01,0.0918273645546042
1996-12-01,0.0917431192660429
1997-01-01,-0.0916590284142867
1997-02-01,0.0
1997-03-01,0.0
1997-04-01,1.74311926605504
1997-05-01,-0.0901713255184732
1997-06-01,-0.270758122743708
1997-07-01,-0.0904977375565286
1997-08-01,-0.271739130434788
1997-09-01,-0.181653042688482
1997-10-01,-0.181983621474043
1997-11-01,-0.0911577028259181
1997-12-01,-0.182481751824793
1998-01-01,-0.0914076782449812
1998-02-01,-0.274473924977132
1998-03-01,-0.366972477064213
1998-04-01,-0.276243093922678
1998-05-01,-0.277008310249271
1998-06-01,-0.0925925925925803
1998-07-01,-0.185356811862875
