year,value
2000,0.21757766434728879
2001,0.17406213147783117
2002,0.5221863944334928
2003,0.9138261902586128
2004,0.9573417231280703
2005,1.479528117561564
2006,2.088745577733972
2007,2.741478570775838
2008,0.7397640587807816
2009,0.5657019273029503
2010,1.087888321736444
2011,0.6092174601724087
2012,-0.08703106573891559
2013,-0.08703106573891559
2014,-0.21757766434728879
2015,-0.43515532869457757
2016,-0.5221863944334931
2017,-0.43515532869457757
2018,-0.5657019273029511
2019,-0.78327959165024
2020,-2.4368698406896345
2021,0.0870310657389152
2022,-2.13226111060343
2023,-1.1749193874753596
2024,-1.2619504532142751
2025,-1.2619504532142751
