year,value
2000,-1.011736139214888
2001,-0.8093889113719114
2002,-1.8211250505868042
2003,-0.4721435316336138
2004,1.3489815189531953
2005,-0.06744907594766048
2006,-0.2697963037906371
2007,1.9560232024821251
2008,2.6979630379063857
2009,-1.7536759746391486
2010,0.9442870632672323
2011,2.360717658168088
2012,0.4721435316336138
2013,0.47214353163361766
2014,0.06744907594766048
2015,-0.3372453797382967
2016,0.06744907594766048
2017,-0.20234722784297754
2018,0.13489815189532006
2019,0.6744907594765961
2020,0.4046944556859581
2021,-0.6744907594765942
2022,0.06744907594766048
2023,-1.146634291110211
2024,-1.146634291110211
2025,-1.28153244300553
